"FL2009P4_cov.sum","FP.GCC_cov.sum","H1306_1_cov.sum","H1306_2_cov.sum","H1306_3_cov.sum","ND822Pi_cov.sum","US0400009_cov.sum","US100006_cov.sum"
"PITG_18874",18.1082317167535,39.2057350365405,19.9785100318656,58.1459091813148,20.8327792964859,22.5156458003647,27.4702474994605,16.2305626746768
"PITG_18877",10.7751024660642,22.5239478206452,7.20552034967788,18.4422391177568,8.42209901237603,3.77057583013906,3.50609586206181,4.12815633580391
"PITG_18880",22.2023148727271,46.2043713383449,20.762685549387,45.2287772929435,15.9638117846515,0,0,8.37041391115711
"PITG_18881",16.4968272075625,41.5782016050661,27.628184681415,62.7747557777606,25.5715259057196,16.6815222315694,23.5955916070833,26.7865379960938
"PITG_18882",11.7223342836613,31.5307035143421,13.4836545326933,35.3278301766434,13.5869605782394,9.37770397088148,9.04132712418283,7.94447338812272
"PITG_18883",17.2621147129246,35.4758332241856,12.3414045364507,32.5048396856018,9.01973091404837,12.0580001670282,13.9330510530142,10.6815563209949
"PITG_18884",14.1875426497222,42.7478402236651,15.3171903588721,37.9208763551343,17.9209809466302,19.8802067430028,30.5319397835618,14.0455705698944
"PITG_18885",13.5149049569825,32.2637317351878,12.1554789330938,35.1229358529497,24.7125510884089,14.3390340532506,12.8524791293736,10.3053746042578
"PITG_18886",11.7728724558602,22.4213798213338,13.7933764731242,27.3287042333168,15.8099312994605,11.700006751808,12.421256203383,12.9791876730657
"PITG_18887",17.2252977661676,24.5224991230958,18.709787104372,43.6356629438858,10.0748985787516,11.4870571887927,6.9175571566156,12.4240949190277
"PITG_18888",24.207670409776,22.0953172108849,28.8218333585569,64.9966038252891,29.4484462188006,17.9290145072465,8.27154652907486,15.643514881239
"PITG_18889",24.528931322007,30.80864066404,28.4578946172972,68.6918044535614,21.2354088532281,17.4144928969408,8.14854575138968,13.8447838419952
"PITG_18890",14.4078611684954,33.4003586890523,24.777761889658,69.5084219152132,30.1597827878549,15.8286090703828,19.6200579130912,25.0798163030729
"PITG_18891",14.5493986080889,25.4452692376015,24.7516997468313,51.9206082235295,22.0936523596769,16.2675043330651,12.8817495498922,21.822353393698
"PITG_18892",11.643270612438,33.1282263221075,20.0474551983173,62.0750241086759,27.6386666922108,15.4731474000316,13.9120171406231,21.2946674881211
"PITG_18893",10.294469246447,22.3691444684272,9.17066350718046,21.6069761472663,10.9674016524143,11.7304582127227,4.9783341931858,11.1861983629726
"PITG_18894",28.9137098361287,49.1644269344679,19.3896712645781,55.1216314989641,27.7039753686794,25.6271605029004,15.5810586679086,30.4043786462549
"PITG_18895",27.7451958408395,39.2952336859214,18.397283457324,51.4615601055482,20.1800914880116,25.7905383926809,12.3423761399362,30.9928646868164
"PITG_18896",14.2856514654238,26.7820504206325,9.93546807958475,26.8862088315449,13.4623972895274,18.5369923972114,10.1960351436265,13.4807956451553
"PITG_18897",19.7313271855298,18.2636814966507,7.90119358975225,17.2112948112031,6.53085709894626,22.8264117944068,13.4891798435309,15.8748606038961
"PITG_18898",18.2338688134538,52.4517473264257,19.0797139429096,47.9806310376786,16.5738745898389,23.1331105511434,18.8454268207103,28.0179986284685
"PITG_18899",23.8816889879396,47.9964949722433,18.6212806039809,51.794485735577,23.7503752960556,23.1749690782682,16.8555171463658,26.8656470078746
"PITG_18900",19.5360276172301,43.9842655193142,14.2899110912489,37.050558387052,10.2969202502797,20.2655776135522,10.189146413101,20.1295316912364
"PITG_18902",8.46776653795098,29.929820312327,12.1458262770353,28.7800202296672,13.7244682185211,6.26875304628886,9.45673875811645,6.80563880764606
"PITG_18903",20.6419393525882,44.9553617928166,17.5690234643177,52.1585792069753,27.9228642681751,24.2314931358066,20.6444011392531,19.9736137512348
"PITG_18905",11.9568849768299,21.8545841818719,16.6706058564808,37.6662182741503,11.1507098420866,18.8677300537189,15.1322780838476,17.9146165143263
"PITG_18906",7.13388900954363,14.4246726085901,6.3488459028314,18.0718937838729,7.04200958203579,15.1310099655532,8.11689709677328,14.9474589995332
"PITG_18907",14.6629887103038,34.4595770179866,17.3047511487909,48.265846415501,15.3151807257559,18.7498302869676,11.7381497031443,18.1269053839799
"PITG_18908",5.43884584306076,12.910776890434,5.52318313839773,13.1416294568025,5.26213837122461,13.6376721384877,4.37338160956124,15.769780750588
"PITG_18912",22.6832148434987,43.0147484849208,22.3860430701688,56.2150116712579,25.5949424628486,23.2202569325143,25.9942708524885,21.9437012403125
"PITG_18913",27.2263880016373,40.4648131935719,20.8501203729417,52.6369272413351,21.8156905203354,21.7015431461216,25.0618438506109,20.98267332931
"PITG_18920",15.6488887022559,33.3558839892348,11.4411060886285,34.2729878909268,16.2917936236033,17.8860273349279,15.8838785151654,16.0586464952518
"PITG_18922",13.3065026559227,36.9570527348371,16.0748978194259,43.907250420301,20.1604544906336,17.4143635071142,17.7019250934978,19.6516644855925
"PITG_18923",13.721309577527,43.1770767898758,20.2460522573778,42.9616727851637,20.6728743353173,19.3369241849604,16.4096716787291,18.737530785956
"PITG_18927",10.6904758405941,60.5228649674877,12.8677357067753,35.5176497604837,9.23313718873804,11.8562741163997,10.9888175539798,17.3266471623383
"PITG_18928",14.0625361852614,40.5578037391178,21.6803393959509,59.4275380102302,21.8644626143552,19.8134608537261,19.030705390365,21.549387736803
"PITG_18929",9.38156935659002,26.6195922712246,11.0574779224404,28.5092366101983,11.0066958131008,8.14814976266812,7.7128648455544,14.788117392512
"PITG_18930",7.87611147324786,43.0192226038009,8.66866141711786,24.5995133650849,10.1572225966334,12.3373058513993,6.12696759329324,12.2537134798166
"PITG_18931",8.16095813533787,29.332093617679,11.8925787511009,28.8805087213782,11.4369965419055,13.2623897106329,10.6780621204458,12.6248787742223
"PITG_18933",12.4775503796637,40.9575872392406,17.3341844746297,52.1189751402147,19.9800207715448,18.9557303897854,19.6850226223416,15.8355364223995
"PITG_18934",4.25152736453834,14.8508912425272,11.0824858949409,27.963070277506,12.0033986301763,6.46431457884617,6.85812992251907,7.23097443506298
"PITG_18935",5.65750317589555,17.827844569603,9.59697386702242,24.0662274324895,10.7156953938894,9.36061606929281,7.34917981895138,6.05391295938675
"PITG_18936",7.05857514486153,26.2561183998702,9.99885451994091,26.1858687757557,20.2743363826618,9.46810739829375,17.0032523738234,10.5139580545816
"PITG_18937",8.73861326326026,27.3647036079812,11.7290236824864,35.0469098462379,18.044065993678,13.814477854448,10.9026145737236,9.82356711266191
"PITG_18939",10.7338497423855,31.0034299647293,18.0492152738909,51.079392496331,15.7140038718071,15.1556756321533,16.1571490366249,14.2085738193777
"PITG_18940",5.82054244628562,17.6935947584984,7.28412655104394,17.8271129096591,12.1041993916518,6.2503269768568,5.99398527667498,10.6893586052247
"PITG_18943",18.9085018258132,44.2034662609452,16.9447703885472,37.170493358637,13.3728875794382,19.6875623906105,25.5532175480862,20.2711626968705
"PITG_18947",9.03501510935001,23.3515037554335,8.95546211166046,25.6916132158879,11.3872727774218,9.59583745480525,6.04124756914407,11.12818875177
"PITG_18950",9.28041785510256,26.8336723503574,14.4768821554496,31.9720951998071,14.3479763858035,12.8614970064025,13.6233428418628,11.6324806943639
"PITG_18951",13.2959095028542,33.3220375483145,16.9194975190404,44.6430858297954,18.725214703662,18.010875508639,19.2179228569282,19.8526777174218
"PITG_18952",12.9222752493268,27.3038361105694,11.7201917233157,31.3186569060274,11.5751725580194,20.6312019789646,17.1878874737723,21.4655859873974
"PITG_18953",6.73954380064366,22.2305971313091,7.91559231362856,18.464279588638,7.94476369483652,11.1730389081611,6.88763022422011,9.10436865350426
"PITG_18955",22.2632728384467,49.1556297390893,37.4579169758272,89.9938899187343,33.5850965176254,17.5266974685863,13.091591535983,48.5213844047331
"PITG_18956",15.6316654700773,28.1664708164617,8.64209164133072,22.4549364768232,7.14904664366124,19.60862243278,20.8204508214164,9.75207880083088
"PITG_18957",20.1164388546771,62.7212477609575,24.9932160480143,60.1822165504468,23.0791214109299,25.0385739126568,32.6222531316752,23.8768856728681
"PITG_18959",16.4928553078167,49.2904543939581,25.1388132514154,62.081856136508,25.5563219561586,24.8359734995505,22.3029358480843,21.1244440816514
"PITG_18960",15.0970533883683,40.5455235996693,21.8963941706227,55.6907027902641,25.8600911221182,25.3434972461231,19.6192057359854,22.6694508871481
"PITG_18961",17.6563914467221,44.2973807367292,23.2833453681533,56.888598370666,25.949022742062,23.6002739914934,18.5775855998789,24.6884812079583
"PITG_18962",17.3570483936313,39.0235130209198,22.4348272242778,64.2690849501894,25.4144843423227,25.2798698658856,22.1668974936654,23.2169796932461
"PITG_18963",19.2553445737363,49.7659498768401,22.3323497260746,64.0308538207915,26.6419098067644,25.5465325539283,22.6629381090181,22.8056515573572
"PITG_18966",13.975569955762,40.3149386235364,18.7697707065157,47.8920090216671,19.1643170609785,24.2665849473904,18.3543936387424,23.1272811087012
"PITG_18969",14.3057314534743,39.0136773255224,13.6501526990925,38.0031965460431,15.0178149133147,23.3819814781068,30.9957984550926,20.5962623565044
"PITG_18972",19.6930019965959,59.4217320393401,21.9689299848132,62.1383200380116,19.9637028624319,25.2330726904369,34.9239218377996,25.2225846273997
"PITG_18973",16.767147139254,43.1692301833838,18.8715532881995,54.1734982083291,20.8530380995705,22.1977364748785,18.9088463620804,21.7129276245409
"PITG_18974",14.497697649089,47.360801101009,21.6556049126424,51.3168336566166,17.7928357157472,24.7931273468006,17.9844378437368,23.4611815573287
"PITG_18975",18.7129421680773,44.6469076066933,20.517264949542,62.1245711041582,25.0886586398437,26.1613203554659,23.0600717109406,22.560943524374
"PITG_18976",16.1840353338033,40.7839505990019,21.6956684996227,56.7836150235238,22.4743579106823,21.4081490184377,21.7961220977977,24.6077006532824
"PITG_18977",17.4381369735148,45.9039147688035,22.1195789453027,59.2696261865417,22.0238073096626,25.6889089238934,21.6414010202652,24.378395057084
"PITG_18980",17.3636243266049,54.5702856021111,22.4479857329983,60.3119087044514,28.4033447327601,25.2036350240203,31.0925165365108,23.4347805165764
"PITG_18981",16.4059301632128,35.2054148002779,24.0399924244557,55.1475680181867,19.6392803103379,26.3032768643937,25.3808307336087,22.5565574852256
"PITG_18982",12.7129882055158,40.3579409828551,21.0084177917626,59.6256491081673,27.4266009550379,23.7362639308961,28.1675207939281,23.1159114753632
"PITG_18983",6.03943801627674,42.0425892478939,19.0235920301112,47.6716762479401,22.6036476563,14.5409788284678,13.877170006731,19.8610192818827
"PITG_18984",10.262621253298,24.9428511936269,9.38413677330782,28.7526216902664,11.4060779766127,12.481364644559,14.9793053202979,11.1230847312281
"PITG_18986",16.4748639533257,40.7033326664075,27.9859296410389,56.6879337134465,8.80926987931679,25.6704963602079,24.1768371351207,25.5039926619142
"PITG_18987",15.9454183099027,41.6543167409528,16.2645299489608,47.1628467208094,10.5345176746795,21.8800154370135,17.2688974624718,20.5462850724266
"PITG_18990",8.23836480523205,33.6338068391086,8.41116002196643,30.900947784431,18.4819647773275,13.044564697042,9.76032469792201,10.0975385739836
"PITG_18991",14.2478619303224,30.4016563894685,18.0347917053338,38.7462403548506,17.5538110641457,20.0847602472357,19.3312833353528,21.0467707278301
"PITG_18992",16.6586782820501,40.222696125792,22.2349110255657,60.4250216629866,22.0141864854657,22.7469480598272,21.9181078462607,24.1651237818268
"PITG_18994",13.9637729603834,43.8489612303196,24.7893488629381,59.151378280088,24.2235178156932,23.1919470439122,18.9374525646788,22.2454413366873
"PITG_18997",14.0683514964225,9.99071497466754,14.2721895001882,39.7232980012099,14.5516539318362,17.7930573574317,8.15478994043819,23.1993352123145
"PITG_18998",15.9031633439361,40.5377359215669,24.5591159530477,61.4312859922536,27.7291068784286,24.0147907176392,20.7855157738036,23.0713009683079
"PITG_18999",14.6285330540155,45.1481065361086,24.1207469334746,61.7401934266471,28.7474531399697,22.3265783535039,22.1486500648402,24.3321844077132
"PITG_19001",7.27239698716594,37.835802609445,13.3026359325673,25.1180286842797,3.78385492639248,7.35206465277925,6.84107236606303,14.6746487109211
"PITG_19002",8.09996292451403,50.5108419576281,11.4939869401623,32.555807934349,13.3272546536131,8.31758092300449,7.60360090704077,10.9155426992205
"PITG_19004",15.7660076406826,42.9582019974666,20.2162469739876,53.7941712245381,22.1063569786299,19.5020383633956,18.3842136616646,20.804708314095
"PITG_19005",16.3306571499862,41.8853236459771,21.1720236749879,57.2508802995448,23.1512865959196,23.5212657762192,18.6697935997765,23.9250615247255
"PITG_19006",17.4503585820016,48.7901990995458,23.1977480736152,64.5357264788106,27.1349101471861,26.0900783537879,21.898839253467,23.532923667317
"PITG_19007",16.2748850090674,36.1591718616917,23.5055138104269,55.2892526452234,25.2893191351579,24.1138773846431,20.137046868364,22.1840756991609
"PITG_19008",10.3215706881382,47.9256309986481,14.1363841867197,40.062993225626,19.0090803416997,15.3021267375889,13.507518130403,14.4580286496798
"PITG_19009",16.3151216323941,43.9698459980156,22.747777044425,63.5484685392115,27.7032649605344,26.2650532465908,25.3330844370739,22.6564745548474
"PITG_19010",14.849358367365,44.5599001142896,21.0703959947717,53.1274381232999,24.4468323385582,22.3867849583422,22.4160353415289,17.7081531702616
"PITG_19012",13.8194292269304,60.826072018014,24.5050762763801,66.864686628364,24.0137913261569,28.5052099001903,39.9016622437012,25.0090565501902
"PITG_19013",15.3057522916936,47.4144518406154,21.4381700712045,49.0205948874949,25.2398190426862,22.7659007520794,15.312399085162,23.3004108133578
"PITG_19014",16.4941685937043,46.200640928135,26.6731148557674,61.0098502626808,33.3221114242458,27.9442273339441,18.9295155425199,25.7503322230938
"PITG_19015",18.9850877697743,46.1030739504876,24.1930836413541,64.7387949286107,28.2891541102286,24.3560562018847,20.8463700619812,23.2528922329604
"PITG_19016",18.6362615217315,39.6923109624391,20.2124798441901,54.9085445583513,21.2471003504242,26.6078747416892,18.8708953040612,23.0626781666235
"PITG_19017",16.4115820459908,44.3844443125866,28.4563209263063,59.6162511165871,26.1568170894697,24.1631340485488,23.470497572954,25.5744276832885
"PITG_19022",14.2029978047098,49.0221611663808,23.6034098112373,56.8107082069659,26.3920935550903,23.6750678775608,19.4403786696306,23.0770795075903
"PITG_19023",16.1251352448953,44.1695615908958,24.2644670779815,62.8102279834545,24.5684330112396,25.0202415944922,19.8377686543002,24.8464909102821
"PITG_19024",17.0666786806189,42.303919065352,22.5578070521274,63.3363277682424,31.198460115142,23.5708252697171,22.1412482368625,25.3651473188828
"PITG_19025",15.9099785435974,40.0443896360007,20.1276428443021,63.6508558872614,24.4718549970625,25.1865129928493,21.1721030897036,24.640499272375
"PITG_19026",16.2698587856159,45.2632649124174,25.3521056466183,60.8917040595531,30.2317401026849,21.8275653453934,23.0104455005658,25.9308428326254
"PITG_19027",15.6016185452869,42.6799789109282,22.0316283371722,57.2728644590792,28.2147635420536,26.4239464851743,25.4100728410101,26.7062906548018
"PITG_19028",11.5073575106519,35.8606842323208,18.1222828226746,43.1886404518886,19.6068050653158,22.9505957286203,21.813226633917,21.3117624446357
"PITG_19029",0,0,0,0,0,0.690263179444616,0.83010594474336,0
"PITG_19030",2.33968167580842,22.7089746342404,6.47250336612509,20.2944473996041,8.10894317958847,7.92653552883964,6.36970409847305,4.28233433930756
"PITG_19031",3.36064038167581,43.5420786738575,9.63149265997786,36.5469041196823,15.7800432539394,8.29841890052752,10.5065911488772,5.99224481173002
"PITG_19032",5.07217298808941,28.7189972751502,11.8116332504185,27.3483447394159,13.9288100451213,15.2213411790043,17.9076036067913,9.6027306140634
"PITG_19036",17.3650429862007,33.2293240913884,23.4289352659386,59.7210133904139,21.1666709440557,23.4906628562356,13.3494212377581,25.8506982273015
"PITG_19037",17.4115670035715,34.7309959154401,23.3520372964117,64.2535714471558,24.5014150082865,22.5194296685204,13.7500828448884,23.0926128218261
"PITG_19038",16.1851088157917,37.331852439688,20.7359514267569,56.3975105412159,28.6921257762935,21.361073538701,11.9204602461358,22.2844796673023
"PITG_19039",15.2134162143525,36.1140131797063,20.8187488981992,55.0721951799047,27.1129317528906,21.6066326601856,10.9577980501589,21.3928369896594
"PITG_19040",17.3970216056506,41.4214549109519,26.3216341154578,59.747919525262,28.1395464987231,26.6524462669683,13.006872822627,23.2871528808537
"PITG_19041",16.6440693829302,34.0141826654236,23.7611393922526,61.2411187570549,27.9210070562648,22.4300636260556,11.6627876336966,22.303286135733
"PITG_19042",16.9811718517929,38.1388140501262,22.6464534411096,63.39492071664,26.7290875504581,22.2182630541193,15.1598814686244,25.3216744043705
"PITG_19043",25.8990422029137,51.085125316104,24.0973109867643,77.9817360973323,28.6898890062368,26.9098974650747,37.4159096196375,27.1481005992312
"PITG_19044",20.9893573703652,47.5842056777124,24.3167851651448,59.8458077408914,27.6472054885948,24.3994415076202,26.632143689745,23.2177453631412
"PITG_19045",18.0716420698791,35.6154044024464,20.9101408826474,52.5272057990149,21.796171955558,21.1320719184104,23.1133032682799,22.2598345135826
"PITG_19046",18.52372976801,38.9370904532753,24.197663044308,60.7326714343011,24.7062761660829,22.7425292703492,26.1636211707232,24.981083526729
"PITG_19047",21.8809717347393,42.7306210133184,25.1661699751527,61.9653001423075,22.9386120451486,25.6178402727834,40.8958268683019,25.5398077417115
"PITG_19048",23.6801073305614,56.9709556238427,25.1081752487972,62.719695638773,28.9923929804758,28.2625360279758,41.7705712692427,23.8015091882175
"PITG_19049",22.8488781485683,41.4050932712482,21.3581122925708,53.2503842860777,23.022726376223,23.9765481299415,25.7433228104699,22.1033008691436
"PITG_19053",1.61173039039109,19.0831495461353,2.19352248498214,8.08736871791663,3.43572219104139,2.79596901714197,2.58499514039522,1.81987789147278
"PITG_19054",22.9377145466216,39.2306694379307,23.5237867058823,58.9593205752933,21.0082124212681,22.9207697220108,24.2266607194366,21.6637799893515
"PITG_19055",25.668098976879,40.1605428742224,21.5387421629091,52.8855251394633,26.1911537076283,23.2343490405719,25.2441560629341,22.4326082301718
"PITG_19056",20.4296603816977,41.3012428554325,25.2087953605253,55.0677965614501,26.1040114305231,24.4733184908642,24.6026520913766,23.0132013124941
"PITG_19060",17.221101482844,46.2687074557428,23.2116000986633,73.6582401786535,26.9137941814036,18.9357584051317,21.8149717631627,24.2667908751946
"PITG_19062",17.3085427995218,27.9814343976452,20.6109393965717,50.663257933543,13.4333511207817,20.7534046338496,13.4851883215924,17.523119508632
"PITG_19063",12.687132124259,24.185669632833,21.2760578751255,54.1890484162304,22.1261406267227,12.1179302482006,13.1376886159736,20.6093073606285
"PITG_19064",13.847524213414,27.2001385617509,23.6197425876611,64.5333725826404,27.2663437127292,16.7544625391125,12.0878890139867,22.9019091416389
"PITG_19065",15.2380019260408,31.9754460303319,21.2689777252045,54.1784884637809,25.7527853771725,16.5418481469459,11.1350223010404,20.8125158754324
"PITG_19070",22.5427303184115,55.9372415490634,30.8652538513262,95.960363025839,41.8778373316506,22.2152866234569,36.0905173855413,30.5732250110541
"PITG_19072",2.64293274062114,55.5650289617673,25.467160687824,73.8019390700321,35.9178011264551,16.3786924641791,39.6975020297706,13.845030366949
"PITG_19078",14.8086435899205,26.8070733414829,11.1365564976099,32.5298201058879,12.8785334490453,16.0191459787803,17.5596353751392,27.6222153555259
"PITG_19080",15.1920147348618,26.0837785403569,6.16284882183996,12.1981656377873,6.78468109329114,14.2140948184605,10.1225257191317,7.59047434798009
"PITG_19081",14.5571817764274,32.005395262758,9.05263682800035,18.6599580280662,8.94238812048696,15.3370465568428,14.0154459329381,14.9238853859239
"PITG_19084",16.1111065638637,33.4462462056657,24.5116608344933,56.6316938825603,27.1266089930325,23.2713287063137,22.2769107126933,23.2516516476671
"PITG_19085",17.5344295908665,26.6972045967558,24.0469902234465,61.4352019312159,24.5250722289299,23.1397961406647,17.5764184584288,22.4518059702236
"PITG_19086",17.1360874848117,26.3126274261696,19.3185857659328,53.262384207397,23.5772077154172,21.7130996841863,21.1422959182901,21.4555009114533
"PITG_19087",13.4404276939605,18.9355751178778,13.9900837440954,41.3967821406032,20.1228443488266,16.0691302864572,14.8436107376577,12.3509482889016
"PITG_19088",14.7754541449365,33.3765124210506,18.7614179182216,57.6673517708026,25.6539359225903,20.657218744558,26.9133918641986,22.1616420860308
"PITG_19092",86.7931341404867,292.811559853371,114.273994013815,356.728768262358,159.282206513635,118.913573765764,232.342077515607,111.355973657772
"PITG_19093",19.2950381327146,42.7229470341667,21.1739510962187,54.027323386348,22.6335296997254,24.7176807113284,22.7938690531745,13.7576755927291
"PITG_19094",20.6603002951691,42.9570701587758,24.6088288272673,59.6565212848134,27.7620442061552,24.3851222968833,24.6883511974381,24.0551009970051
"PITG_19095",21.9789993925243,42.9343058118961,23.3252908437168,60.0919789593611,23.7254038512679,25.8707100658207,23.8288448581905,23.459864340591
"PITG_19096",21.7707005523971,49.1187495637565,22.1608045597565,56.8717703483358,25.76228071645,27.2652923794875,30.4745512101446,23.6435216239753
"PITG_19097",22.2912930733944,40.9411697621721,23.797576203777,56.4607290719411,27.5265099251108,23.1802472245902,24.852966651996,23.237644126346
"PITG_19098",18.2759815698734,23.3599501000928,13.8603601506542,35.0311204639237,13.5123785361009,27.022649303378,33.4440808648393,21.648647731243
"PITG_19099",22.9468937040511,48.2996179904949,24.3527313919545,61.1558380858218,26.2687207263435,26.3158162901846,27.8195117033391,24.9591179469391
"PITG_19100",22.4637045875857,35.007124402384,21.4498675308373,56.2868417576938,21.2835481561743,23.0763161251589,27.7148682809506,21.9180838544336
"PITG_19101",20.2742185176419,37.560189852527,23.2204872752232,57.4743593625057,26.7264572452872,25.7343310139168,21.3982921781352,21.9992952923845
"PITG_19102",21.5741877763657,41.616613254921,22.7726904398925,56.8951659156751,29.4766556055294,24.3704071934071,27.420327462395,23.5300131742477
"PITG_19103",19.2018851811261,41.5960856241009,24.5333480244516,53.5946640989117,24.679753199218,26.8643260072162,25.3150310556672,23.2193769507012
"PITG_19104",20.59996404665,41.4121128743506,24.8465465103591,55.0784795163179,33.2424174937886,23.4869038579222,27.5598742422662,22.8668931134832
"PITG_19105",23.8029534072774,45.9885730968295,25.1330286743069,63.6550945625044,21.2790065498182,24.2949307501932,32.5327971557639,23.3578963221639
"PITG_19106",23.2591365866704,47.2567894119516,23.1163117424979,51.4510728218427,29.3771464105046,23.6421832173544,25.7903620977752,21.9236613603902
"PITG_19107",21.4001559963856,39.5655038904309,21.7815510616565,56.4586477808243,26.8039260822724,26.9033586196834,27.4828247118423,22.8213796348934
"PITG_19108",24.9116996200985,44.2597483882103,22.4888746803534,64.8996026909364,28.9515579298128,25.6111193799523,32.8255640245739,22.827155381502
"PITG_19109",18.8621600911322,44.765202049691,29.8961868641849,56.9978846902342,27.6447360528039,25.8915178174772,23.4141000398293,32.5734964490495
"PITG_19110",22.0357203769137,52.2231210003688,25.9108777679511,67.0130551740413,31.123797910275,25.1167445562017,27.2442999287298,27.7113944192478
"PITG_19111",20.8821588544783,42.9495030298916,22.9813400530223,57.4805853866442,28.9489895362185,21.6425054755069,25.5108453862623,22.9153156570021
"PITG_19112",22.3278885279066,46.8597722132364,24.7822912736005,65.080092435934,28.7914586258992,26.5091049999998,30.8369099948282,23.033859387477
"PITG_19113",20.7331819499421,42.1442504940151,22.7360284760503,56.7699346405229,25.6517470566414,23.8259173819235,24.7592020821059,23.7537546260287
"PITG_19114",23.1821432314568,43.3680393391218,26.1279899955881,55.860219064208,24.511065593109,23.6226050748361,24.8834348157274,24.3100655883297
"PITG_19115",20.3411157223254,45.1199131387027,23.678651622253,64.7362991970533,26.4235243865067,24.4850276090519,27.925044509175,26.0179985172732
"PITG_19117",25.3272246361192,45.9171608856369,26.0609806894574,68.1640135343183,26.4513269995127,27.2674478695249,31.2271711419807,25.6167840092734
"PITG_19118",21.2233656366806,41.1413426325522,23.8820325827446,64.1236655725841,24.5532422184749,26.54947215538,29.4238091854905,24.2409399187006
"PITG_19119",23.0291007882758,40.1546409427245,22.5825526556226,54.0192716844417,25.6264393371008,22.4669407287806,28.9336836317082,22.4728311841125
"PITG_19121",21.5350240739554,36.8993896871969,21.2673902176311,51.9411370436868,22.3457498302596,24.0754002832608,25.4241602347036,25.0800817333229
"PITG_19122",22.6791397068833,47.5082761314626,23.2587385024776,61.7606943835057,28.4616807039322,25.2660293381881,26.7293760582166,24.1745318868942
"PITG_19123",22.6462154639302,51.4238160264057,26.0805658647948,73.075364398429,31.8466639715486,26.7032780180776,30.2734666870412,24.9060598267974
"PITG_19124",21.3085805516833,44.9421391658059,23.9241085074698,65.0665896454339,26.255528875278,23.0575442300324,30.0598606036554,23.7009719168969
"PITG_19125",22.2987708044672,44.0979060582157,22.467779158566,58.9958641189586,26.5171267220925,24.1725982412967,27.7731079759333,20.1357593271703
"PITG_19126",20.841585336994,47.9857422698492,22.4659884846888,64.3191775789259,25.6339083059259,28.5530461307829,22.2918424305919,22.8299900659181
"PITG_19127",20.040447827969,40.9567857192668,23.1286408603946,57.640833054336,26.088939868317,25.5242044538572,30.200371770784,22.4148134547301
"PITG_19128",22.5827406095691,46.1706246372711,23.9514568250481,61.5127276516059,27.6255818445258,24.3172337258187,22.8305251841233,21.9174984592514
"PITG_19129",21.1745909958352,48.5153671294554,22.5342893936201,65.888998704859,31.1894307754644,26.3879521829619,30.3046909146609,22.6667121628355
"PITG_19132",29.3915872943052,51.4361007101464,29.3160098328479,70.3903946178503,12.6506725477303,35.488465934216,35.831673821074,37.2933813810568
"PITG_19133",24.3348627024116,43.0177345016925,31.9813144721093,67.2808179030477,26.2475399530492,34.1511539895324,45.6588893055907,31.3972030712898
"PITG_19134",28.5788811122876,52.337677966212,30.9027859064482,58.4202425091195,22.6908440523931,33.0734728840805,45.9685002271105,28.3749808345189
"PITG_19136",21.2167871392327,38.7822101528217,29.4791334225383,57.9571878004019,20.6221187881714,32.802445544368,24.9231752149247,30.9239649475494
"PITG_19137",26.5124288580465,51.1268712433744,31.92545981201,76.7286685225718,25.5617044313965,27.2403707180867,32.8559688080081,30.0129273810743
"PITG_19139",11.4126925303247,73.7098575249011,32.190329610719,78.198618616813,34.6096383422016,25.4087972520087,45.7927197872512,39.6549615055582
"PITG_19140",24.3125656084545,37.7154148509345,21.759177435257,59.8132124486193,22.0819199446765,24.3737209511842,27.6092608043042,23.9659428799203
"PITG_19141",26.7030622479582,50.2538018323305,26.1174815604035,61.649331447716,25.2619384719442,28.2932119068152,30.7639553332635,22.9700494996693
"PITG_19142",25.307010190103,45.4505469462301,26.1305352439284,59.6280561421399,25.3746033906156,24.9575065728948,25.3256224514689,24.7691356851771
"PITG_19143",24.5060316840409,41.5753952834097,24.659801241338,60.2903657048849,27.245857495036,24.1869835462295,31.34118616231,22.1087153301323
"PITG_19144",19.6183016583357,40.7723538275844,20.8557055224474,60.7278101721842,23.5647285886728,26.3854607426086,27.6827792927455,21.4849638418775
"PITG_19145",23.3259340705123,38.6650595773119,23.4745296900796,53.9656041918727,24.3694480480683,25.1732323989393,26.8160410507496,22.8969010575601
"PITG_19146",21.3629447429114,38.3482708777528,24.4742348806637,52.8310698139614,19.0904084886857,23.4794453773615,23.7794577805239,24.4218728022964
"PITG_19147",19.5985713407573,48.9365969795922,28.993554278191,62.0084487906119,18.1258625870121,27.5457955455297,31.5791761248588,22.0812079202484
"PITG_19148",22.0934390839977,45.0728361808963,21.5561368830356,55.8871713655444,25.5636738176078,22.5262430395422,26.9328177081319,26.0256740114767
"PITG_19149",22.7524949776628,39.7831503293022,23.9415068714181,63.7866897045658,25.5060758288606,24.3031698879828,31.4460254437942,22.4955327498292
"PITG_19150",23.8334540016884,39.8946571321704,25.9264670535496,62.5369308513669,28.8560287073389,22.9003022123493,26.6104546240277,23.0929147824119
"PITG_19151",20.2874094195652,47.5680329019611,23.5380854886619,65.1474487375174,29.9812095954333,22.7675989113069,27.6942186763228,24.3470409470443
