"DDR7602_cov.sum","LBUS_cov.sum","NL07434_cov.sum","P10127_cov.sum","P10650_cov.sum","P11633_cov.sum","P12204_cov.sum","P13527_cov.sum","P13626_cov.sum","P1362_cov.sum","P6096_cov.sum","P7722_cov.sum"
"PITG_17300",13.8446321011891,15.2705310299256,71.6707574451725,18.8382625069365,16.4357103255937,5.77536143157001,10.9710719986852,25.7988745894529,35.3291273632265,7.37678408285616,13.2659792332971,13.1299281723273
"PITG_17301",15.6258140221005,20.824563231045,67.5122864505224,13.0470667748775,14.8752374290871,9.50075955833821,8.46941578896045,29.0065955390277,42.6228134353079,2.83767187777304,7.94785092729836,13.8298275765681
"PITG_17302",19.3353936454892,16.6673457500732,70.141085298183,16.1004726467438,18.347222742542,10.2274706487844,10.8029368503398,23.4069772470244,39.5293362928938,3.302954059187,16.2456543936157,13.2263447761744
"PITG_17303",19.4692330868755,14.0057467671021,65.7839397206553,17.1666307960905,19.6209868547856,8.91507361702768,9.36388421859149,23.024686746794,37.0031437975181,4.24433200016125,14.8016929126754,13.5894690482801
"PITG_17304",21.0822952430273,16.9994263398636,60.0535398848892,17.2509520237374,18.9207035417846,7.89078812900955,10.9978806274929,24.5373188337492,39.2711118368228,3.38602061212429,15.2219368335188,14.7367677665152
"PITG_17305",30.282041747302,24.2821013402214,65.9816335444644,17.166853426612,20.5240807472711,9.39154981186182,9.8270059009186,29.5134063280904,43.0485529814088,4.47679380683736,15.7830572856803,15.5599065197651
"PITG_17306",18.3570522177209,16.8626743097412,63.9159042097777,17.1074145044787,16.4355755264973,10.8255998835734,11.6478665621767,22.9947243400958,37.6905945533059,4.53386266337957,14.9769268100269,15.2918468362307
"PITG_17307",12.3544670862638,11.5185297112231,58.6074930549345,15.0779927862627,17.1535377173819,10.1089076728093,3.10501578695678,17.2151617414178,25.4814004817441,2.99101526501394,10.9528414338384,15.5589257554972
"PITG_17309",20.7125397361889,20.0303895592964,72.1798524675966,20.7364705261201,19.6996233817431,6.90510441980635,7.44189372352576,29.8823690755352,40.0570861230976,3.4252269042835,13.8504878367648,6.75509425326246
"PITG_17310",22.647301494669,20.6455212961473,65.3928026297706,17.7285056443559,21.9310456347975,10.4239121487123,15.0994427073648,24.5581779159143,39.241684911526,3.07935617883174,15.321868269354,0
"PITG_17311",18.6557085399953,20.4347772687831,59.4284127925013,19.0015792530375,16.8929227418134,7.85536578563505,10.807815227837,21.4299565706644,40.5848470118223,3.72814828275486,17.4734832705383,0.0603641165192277
"PITG_17312",20.8010541954668,26.7509981914202,64.7299747434509,17.5674477517416,21.5078517466912,8.07875072090458,11.0697382171664,30.2108133685093,43.2767421448106,4.12337970054381,13.7598182503418,13.549620229946
"PITG_17313",20.9993191998789,20.2381922244448,63.9160260181935,19.9272070905958,19.77794024136,9.08193864449046,11.0778192904503,23.9362564891597,37.9954128364626,4.75905746371573,16.998835435302,16.8204775396923
"PITG_17314",21.6391333441883,20.9328935643897,67.7538987084788,15.1814363770465,17.3292076210952,9.33352829262377,10.9445477936642,26.4279026981822,47.3310684547567,3.03667567151809,14.9775441632441,15.1234483009018
"PITG_17315",20.68681043156,21.436318917277,63.4135898525924,17.7168058935603,22.0312074301576,9.5497485990594,11.6483816194158,26.4197131715473,43.3945095179767,4.1147036843186,15.9200065351289,15.4527976919086
"PITG_17316",26.6080711109174,24.9354042050219,68.7337208800139,19.7091119622392,21.704668426469,10.5116053767877,14.6960415304753,33.0457766065713,51.7047832865449,3.96767101227102,18.9671945975846,11.4193413569236
"PITG_17317",14.8495324268422,8.14790409009738,54.2573623244134,10.3316395003411,19.3767776136986,5.07246159762772,5.42122362624155,5.32319151742789,14.2465361279411,4.07463236766801,13.8304529144249,9.08587743292513
"PITG_17320",10.4492673498234,9.2384864240583,27.0498190995567,5.00359575852296,20.0186643577852,4.27494164710978,5.29873469539785,11.3590672445455,11.3254385321286,3.15714238494588,8.50638377899674,0.456388486947827
"PITG_17321",19.2752347143446,16.0578215817411,62.9739356203194,2.84864390989431,17.5956984448087,4.98292285958405,4.80441584369798,17.669697640819,26.53021249957,2.75396890540238,9.52114025343085,3.14943564056161
"PITG_17322",21.6752135253578,18.3942065820878,62.460690371701,15.8327059775904,20.7825584992,10.3643658664255,9.03476330517642,23.927663414338,44.406581557708,4.61418113146132,16.7739301956291,2.32526999016119
"PITG_17323",20.1378172099388,20.6940138119182,70.3540419959017,16.1099843356324,19.0195796594989,9.58345848818313,9.59066478177541,24.7859890647018,42.1620224648979,4.62509890660491,14.1829784843569,0.775158481006831
"PITG_17325",15.244961297051,18.2998850367556,56.5850926525985,16.1042139919989,20.5692401783635,7.73629503416694,12.8681190213872,24.4588945299319,35.742206652285,2.79405576764019,12.1116691712512,12.2737341363436
"PITG_17326",21.7367595229319,26.7843472691598,67.6123200367232,19.0662166381218,21.7323389199588,10.4607844230161,12.8862593803645,27.7579046227457,40.1641540926518,3.58187696032997,15.3694485567112,13.1264879051377
"PITG_17327",22.8255769264014,25.6678247178782,65.0720008254027,21.0739124277872,19.9156639214505,9.58881793519534,13.2627911197256,29.952581658499,43.3662589053535,3.8547307259461,18.2018572570389,15.9612649484948
"PITG_17328",23.2904955614602,25.6414950765288,53.5578933376778,17.9226784950932,17.5436592130474,8.96134706760197,11.106634467109,29.2976173864119,50.0469054908648,3.10624622942566,14.5389839462585,16.6434674937779
"PITG_17329",21.7126504097834,20.0175663485549,63.0377663502757,18.7069519131861,20.5350748396329,9.55584421532506,11.7776522405802,24.1908824393336,45.9342112239932,4.42616202838346,16.6449445105616,15.1700455674479
"PITG_17330",18.5086907891297,17.993201097643,80.462959748421,19.9872974827172,19.0226654910206,9.7083961838585,12.9282250125158,22.1218380184278,39.3619827277354,4.78356892769141,15.1511416967508,15.2355943383224
"PITG_17331",15.7072267171532,10.2463603902997,87.3358237091974,23.17841119753,13.9738978397892,11.8448317403479,13.6800978518665,31.675253163685,47.629820939828,2.57732063303578,5.44933212124637,2.51610660076189
"PITG_17332",22.055110097072,20.9408808098838,70.0869393704064,21.690707876556,18.851562261986,7.02531227151903,12.2447475294825,25.7437353945593,41.8432437268286,4.48779947503919,14.7747104876117,16.5736858733197
"PITG_17333",20.3869761359976,21.2809322126774,65.6214490420777,20.1031468875405,18.641095845564,8.55464898438396,12.5911466175314,26.7877731901111,42.2234919883641,4.01664211042229,16.4935432824186,15.272595456181
"PITG_17334",20.6951161247422,21.1221942248795,66.8164509735973,17.9062779773191,16.7527362011048,10.9575038989251,11.4427794983937,26.8209761288609,42.6060290804982,4.95396952649171,11.8338374934117,13.6442561286438
"PITG_17335",20.4718686251766,24.204055481688,64.1201224148675,22.9607603343105,21.8565234411963,8.44466512723652,12.4622155255348,27.4515255834459,44.5356335961087,4.87903049220288,17.6590524530811,15.5753259416438
"PITG_17337",29.5046502372256,26.9823655715821,46.9160918748855,12.2973867472077,18.021902877945,11.0627851414765,14.0295905651462,40.8325316893669,60.1209193046859,2.39510282811417,13.2318692201643,9.02838626556793
"PITG_17342",21.5201503225459,18.5455704845467,65.5815617280773,17.4835911519696,17.9629999710151,8.9149487375034,12.8810670311732,26.5604757425571,44.0653994640457,4.07943606175236,15.8043461397487,15.5300562313971
"PITG_17343",19.5023999389311,20.0444089236915,66.14464772124,20.2956658266471,21.7763572846315,10.2118213863115,9.72447690579285,24.2685217364433,36.9664259500453,3.39828087657051,18.1025346933896,14.7817853094839
"PITG_17344",19.2693003429234,20.0295141684566,60.0318073789718,17.8727150273847,18.5459738935907,10.1429131334544,11.5840892512607,25.9790956086484,37.8338750876443,3.03000328003559,15.4332560849396,15.278936296853
"PITG_17345",19.4546607037973,18.2449920220393,55.3884962954417,18.2971980851062,17.1294835335228,8.80394417862011,10.9138792118325,25.0403422186734,40.4704412608111,3.93239617999839,15.1001024301078,16.9438751730204
"PITG_17346",20.6966132328477,23.6057829993546,64.0767185239842,17.7689437673304,19.3405849441063,9.36006853208793,11.9121953520014,26.7612405380609,41.0357583296126,4.65599792128776,14.6974760375186,15.4760577313907
"PITG_17347",19.4922137604805,19.1117277010816,59.2752092557344,19.8355693617842,19.7404903657465,9.80117949830163,12.9666445067007,25.0576450031636,39.6217813366432,4.55409192758185,13.8460929546344,16.7693309191423
"PITG_17348",22.9210481769173,20.8261296744638,62.8272658548243,18.3391827344025,19.6438839058446,8.67863228138628,11.508190591996,26.2930996421514,39.9465484515396,4.4161865532386,15.5566294098299,15.0602415376799
"PITG_17349",16.8039002703298,17.7854673000921,44.4105018109951,11.1345412020691,16.8489969139455,7.73426305671937,9.65562846571433,18.7349026940022,29.5396724043293,2.49023598806949,9.09882701233957,9.67854727452696
"PITG_17350",13.5673526265238,14.5339890395168,37.7538842582865,8.7910758668837,11.4505084865545,4.81428356721426,5.32880003726176,12.5491144293266,15.3978720666228,2.66518553196494,9.67762508194803,4.1564469219621
"PITG_17351",14.7505335283708,16.13565872176,41.2263621683431,10.7405824064498,10.6278458162184,5.62398263579797,7.7930412727346,18.5174504814775,28.8176902878417,2.79929452847014,10.1373996801263,7.27624995625676
"PITG_17352",19.6494496216126,20.5963187031343,49.7843500654811,12.8756229582456,12.3590044615157,4.62339849926777,8.06888580140273,22.2689229369614,37.5141060633715,2.26082109834578,13.3486368915591,12.0095990904293
"PITG_17353",20.4222550063327,20.56161239083,62.6488828594254,19.082758983832,18.9581104582499,9.15526899104842,11.1755582640987,24.578288518602,37.7388570722227,4.08200015042705,15.326283555305,15.7576772138056
"PITG_17354",9.56924931354521,9.55824297665548,58.8157439585318,11.9248178449024,19.5063878867847,9.75633998857579,11.3236272854809,14.8098171679081,23.6831275286869,3.1488222400667,7.36486556768838,5.62695191557694
"PITG_17356",9.12444594529113,8.56203452878225,69.0844509495672,16.2625729060344,17.8161575631652,10.584071325089,15.4390485133471,15.0336413285402,23.3526768149996,1.45229690747608,5.08938430124164,1.25725026677438
"PITG_17357",6.77909050434366,8.95757965002179,41.7140536735229,13.3657561644557,11.4756434666611,8.45516357343467,15.7484878435226,19.7438093238576,28.3394425757208,1.00486056091038,4.93820824340566,1.22992559435208
"PITG_17358",7.83977644637987,7.91412063537779,25.3860989574152,13.7476855100125,9.74894126307734,3.71298193645015,3.23108856534683,11.9416493808886,19.5534682485809,2.11572016211709,5.82460635188856,5.20432388834161
"PITG_17359",19.7946556995093,18.4717566832837,65.7143535029351,17.9851039477145,17.4061483625859,9.06787751546088,10.4172112115795,24.0445465147809,38.2035393843219,3.83924677829521,14.2644880422135,14.6481215240698
"PITG_17360",20.395660593805,20.1462593621844,59.4322553357963,19.6370417750873,17.6835749466654,6.45739275933129,10.3797322836436,21.4014255682437,38.6352159518535,5.3125539578696,17.8432931404646,15.4040648260912
"PITG_17361",23.0793223713729,20.6196639501372,61.0321951349329,19.8405555690176,18.7043323473545,10.7391867370705,13.4617812530159,27.2994785581571,41.8259108692141,4.98856855143621,17.5724981200843,14.5437392938669
"PITG_17362",20.6967642186933,21.7499424741244,65.7400618331533,19.831209266941,17.8288018459029,9.02517699254162,14.0880359696937,24.2231481412799,39.2830217488505,3.87157211214081,14.4217131234013,15.4607912204902
"PITG_17363",21.7871435500353,23.0958273800262,66.2910488370904,18.3016260874147,18.5970932095332,8.86205770873189,9.45712429169076,26.4469200542381,42.7584027399355,3.53312161261559,16.1353458560432,13.2145145121099
"PITG_17364",22.2754753831118,19.0307119041432,59.293942761332,18.1477292183754,18.9246581881855,7.7350372288065,12.7075838373944,27.2136171040781,41.8036510870184,3.08172747664629,16.2900715040401,10.8999611025877
"PITG_17365",20.3194554278567,22.4068614644356,64.9069533546252,15.5262383451895,15.4386207903659,10.2526252167342,10.6881657889079,22.0856661009394,43.0328607929264,5.35364908733292,14.068777277198,13.6105847877348
"PITG_17366",7.13362869617215,6.6602049447698,64.777145015441,18.4524643842747,16.2575611934667,9.56463265234375,19.9688905713517,33.5826392795707,46.6683220996754,2.22758585720411,3.2887827532751,0
"PITG_17367",18.3698223295687,16.0107307960066,62.7562708501191,17.9996960089779,19.0114125850902,9.38733518015988,10.8916860469788,20.5799109077253,36.1204011480819,3.31484876539354,14.1911014070268,14.029512407906
"PITG_17368",19.0132509128504,18.5952249743858,63.0729697466337,19.3116891056547,20.0394154757043,10.2682610444295,11.0394519343852,22.3732256303146,36.8881847312357,4.75326911145094,16.7237102519723,16.0037984139958
"PITG_17369",19.9198002232613,17.3617482997979,67.6704515463895,18.0029928988615,18.789363923623,9.86218551716787,11.0369086861203,24.1184075995658,36.85432274812,3.9434145979426,15.7766918459721,13.0214220514661
"PITG_17370",24.7595350119629,20.3853656944703,66.765993853222,20.314782852814,20.2222092913699,10.64393711207,12.5760028188136,25.0311523034704,43.9866910457779,4.14860121345362,14.8096421397488,16.6711224173851
"PITG_17371",23.9937194680326,18.7185539702167,54.2883667849214,13.4190656102381,4.38291320055591,9.36946103400084,7.28985733488265,13.8493025884121,22.484713889554,5.26972370083628,16.034620036833,6.27970662353788
"PITG_17378",22.3432937284896,17.7673642787698,63.6971456142078,15.9241066686843,10.2987117092175,8.04102974759362,10.3119936753474,25.8593305774926,40.0891225634327,4.06853531965916,10.2490058154379,31.0349552441067
"PITG_17379",28.1811567913212,18.8040592514538,58.2876257921089,16.2115906667932,9.53644793035531,8.94821851103089,11.45377878121,31.2698212862407,39.3316123594189,3.65540592900935,8.2870121031623,19.8338392929818
"PITG_17380",26.2009094518171,18.5419600446323,65.7493010088657,17.5637821656483,9.81176624670832,6.86063786929205,9.59919010020538,24.89735528193,41.9079991397759,3.33896089190823,9.11798603806946,11.0764158305515
"PITG_17381",27.5004776939133,17.9314968730654,61.0050376190014,14.9564720901264,6.99750382866095,6.36999694197769,10.3394894990803,30.7291888981713,41.1441375079173,4.40385413329116,11.3841990616026,12.587159829707
"PITG_17382",26.5617216037457,23.2006864713529,51.6329391003263,18.1893600446661,7.90880751321823,4.24682707765188,6.01388506683133,7.40234139752514,11.0370761807815,3.89165720603365,9.05271989740135,13.6117833745913
"PITG_17383",27.151257862427,16.1523540830674,62.1527243775102,18.6856252194598,10.5991167923438,6.63752278771931,10.7578005217377,27.679525015029,40.6463058207352,3.70579425852339,10.7378351539225,16.7881647606016
"PITG_17384",24.3441231712928,20.3498829051843,67.733751530986,13.794928083988,11.1130196608181,5.83475243849434,8.60196127683031,23.7639925311881,39.9967894494789,3.67635002628476,10.6115640092626,13.6692870101285
"PITG_17385",26.3732178835559,17.4442399747347,61.2222346846746,19.4228847016138,11.7033037530329,8.01644751208864,10.0499586103883,21.3724368435941,31.6381518382035,2.73399000710224,7.29295348759494,20.5635958586196
"PITG_17386",22.6120747889234,18.5065116689823,57.7316501319912,16.4355717287514,9.99139885992926,7.77182856049851,7.31331558376656,16.1656117790089,34.1398912085947,4.66332904481255,10.294746118905,14.1363809162869
"PITG_17387",24.8890367127871,17.4376060176958,65.7108208568802,17.2164362274721,10.6955229151363,7.36126093226554,12.4031347582512,24.7968414623185,39.5346447877208,4.14281929353292,10.3407839720527,17.3736838202891
"PITG_17388",33.1235285671891,23.4903626608037,56.0044829687718,17.6216266511441,10.3700446665715,7.62780007033474,13.3351452661926,30.2450609334689,40.4263654201437,4.88141250189852,9.39783384578291,12.9269725542441
"PITG_17389",24.801160880473,18.5448070497423,71.5637376203053,19.3583986453012,9.48526645145505,10.8174021098176,12.6520850980295,26.7871691324157,42.8462589735918,4.46380581302545,12.0323111192886,15.6338212825806
"PITG_17390",25.6200739091292,18.7420880632449,63.7589660576554,19.8475959550962,10.668918055852,6.86920401395098,12.3253248511471,24.2807219667656,38.8215957566594,2.81190615000561,10.7296409761237,14.7535018123572
"PITG_17391",26.6978919692891,21.6525715665048,60.4964097714852,15.6068730032447,10.5309831013365,5.2632615715439,12.3688335977019,31.8374264037385,45.1933868781161,3.96582516234646,10.22137093391,15.5680953879941
"PITG_17392",30.3238776502934,21.906946592593,71.4001965549226,18.8251224303744,8.92211721619787,4.96995875031373,9.71742390787611,31.0438360381945,42.8345972160965,3.79225886486504,12.7430500567609,13.3749273226766
"PITG_17393",24.3578044661165,25.6550689142962,40.7037209377048,21.8306489751541,8.49881851226362,5.94151811145938,9.98825803083176,31.3043805799112,40.3293614471063,3.89561289511137,7.59554731795187,15.1123744901871
"PITG_17394",30.0630982809413,23.4155839651482,65.9894871385334,17.4429210846035,12.3947333786862,6.42954119935197,11.555188334554,27.8522530341201,41.7635941787651,5.68970404765312,12.838479480393,17.041977333919
"PITG_17395",26.0042058356293,20.0778033347968,60.0146863718233,19.116015536044,10.318229205899,6.71563637291467,10.7618911111791,24.4102095952888,41.9254052939468,3.61894197290764,10.5228437400475,16.3299145807793
"PITG_17396",24.7215093282811,22.4736154064248,62.3822183490803,18.2141869681764,9.96358623058372,6.38372970590682,11.3471179474195,26.0748251198869,43.1002239246656,3.55807527544752,9.27857501036118,18.1335994928657
"PITG_17398",14.2625572656499,5.07853599675816,29.534905592208,8.72994422810057,3.18258297344146,2.97292117262082,2.81421958581783,9.75255282725446,9.34872614363555,2.89646047468993,3.02463947976924,12.8799647080434
"PITG_17399",19.6179112333964,15.8975669148587,59.8806442878462,18.0744840366535,11.6831741756796,5.40023387725871,9.38822779318154,17.5749133559877,35.5258963152699,4.72208081444328,12.5202434533009,17.8147625468981
"PITG_17400",25.6065508015709,18.555037753193,62.7057335040747,18.9880991501865,11.47281657556,6.72337442818179,12.4197747474375,22.1455142768842,38.7392253053959,3.73663465277552,8.76280801085673,14.5313039443246
"PITG_17401",28.7723176411453,28.4406200918619,67.3101144863783,16.1961635804588,11.5003688672179,9.48926160807861,15.1156697452213,23.0430188256125,41.2871545537396,2.8094999530256,10.2876420262502,16.7234460210554
"PITG_17402",25.9689318165408,19.5819915584664,69.5265063938609,19.5893268761108,10.113848699886,7.51062943802162,9.23131195575864,29.722747073153,45.1339446367574,6.06635747993956,11.3894006482918,10.5351287942667
"PITG_17403",19.0691751627961,16.2646851731493,65.1471201509783,16.804309866668,13.2837711658482,5.40520575743836,11.8932248584219,23.4518982428203,35.0627212024952,4.97053392069374,10.2415730372536,14.4909794493415
"PITG_17404",24.0209919737532,19.6226862602152,66.5192437550602,19.0036101575032,11.9514525644411,8.703137200087,13.4226679394898,24.7509963895834,36.6305191674337,4.03300773230417,11.5933535543199,15.9153334633465
"PITG_17405",28.4714780322176,19.2413641619462,62.5690367919638,19.1014909511489,13.0428657550165,7.51466060588978,12.8388649959164,26.8633240634306,41.0594965692211,4.38230726424246,12.3658268369056,15.8461383660973
"PITG_17406",26.0768327639955,22.675745052987,60.9859857305882,17.4531505370948,10.9404450615035,8.15754010832416,13.5233804366363,25.8789831405231,40.341570027653,2.32975426734809,10.3365598082953,13.1250931475868
"PITG_17407",25.1652132730698,20.295484247619,67.8116332886019,17.3952784233087,10.8805686302257,7.19672653387782,13.6910597131338,26.0038890899266,40.9309969839977,3.04105816085601,12.4209542032432,15.1876109076179
"PITG_17408",26.6727118948006,18.9791441919317,64.5461816049101,18.6990803389362,10.2077612942551,8.27230714961062,13.0487857639616,26.0127323518522,40.2621002331964,4.28481373381145,11.9200766987574,16.6080301024673
"PITG_17409",23.0423273578813,18.2217408216585,67.8151979194096,17.0112192770579,9.63515399620238,8.99535298466586,11.7191627691193,26.2402822361478,39.4698774880186,3.59305427626106,9.08499380122681,13.0933892374506
"PITG_17410",26.6490237387774,18.673151549174,63.7444223644422,21.3059551206748,10.6192103438622,7.2835957001306,11.7231187749914,25.3616149490015,38.1195446090968,5.25302745104888,12.0102130124339,13.6985697936752
"PITG_17411",20.5935239490029,17.6404299155279,59.8943705594993,19.4399254318525,10.458618184951,9.55098828053197,10.7202731392647,23.988773983732,37.435521876656,2.40668731785567,11.5561976015747,15.1690377562853
"PITG_17412",27.8283227072366,20.2649175650282,62.9883082780096,18.6940602856669,11.7258649745219,8.10850217199047,11.0288853234127,25.9512477320929,41.0652617339698,4.09282497629068,12.1430425284484,19.5413626974589
"PITG_17413",25.6858333362089,24.1287709623658,56.7832100601571,16.204282996445,9.84910281526057,8.17731236086541,11.6151437357434,28.8443036840855,45.9605478182396,3.01063365604571,10.1460813854002,14.2615302378509
"PITG_17416",28.023150792657,19.5766628712359,69.5745984639136,17.8010067983304,12.0596900800775,6.67255142845097,12.7597807629827,27.3430333352301,41.1581921788115,3.84989712395184,10.0525036282652,0.0140307695117859
"PITG_17418",20.9859559945726,16.6724276374495,57.9945228328378,17.5568609574071,10.1028274155951,6.58750970271236,10.6129752379887,23.6907491931561,35.0255809280296,3.9868625704319,10.1749594442114,16.347936969296
"PITG_17419",24.8995053653348,19.3727994893596,59.5956529635101,19.7806315007016,11.6859795017051,7.43182700326374,10.901052370356,23.6504315240138,38.4401914485875,4.64365981233634,9.93291796997095,13.628071551144
"PITG_17420",28.0402349640725,20.9600863647027,65.7282851437069,17.5262270259993,13.3271380987696,7.04727887241425,12.7473536536084,27.7324474128068,41.3014759615842,3.59140645862495,12.0230201030953,2.12385750808084
"PITG_17421",25.2256071367269,22.818551668778,48.5726008426982,18.1453966955193,9.21233235643575,6.70220746374527,10.2662739467727,26.5154259363406,40.3453630208315,3.06290435604642,11.3471157746967,22.2047893047298
"PITG_17422",25.8320104011523,19.0433512645267,62.2952773669809,18.378358573765,9.82893719889925,7.94215308629329,9.49196354287022,23.5451134675145,40.6841331287774,4.57621273363615,11.5145936563224,18.7006636453424
"PITG_17423",24.7356318745152,20.184324138586,65.1779491109346,15.7022418546795,11.4887998763019,6.76810518045195,11.6713983644034,27.6808544915893,41.2511617616825,4.28352944541673,9.20946544061609,0.513724794891613
"PITG_17425",24.8662882385736,14.8687583963432,59.0567611735271,13.5554241428516,11.1713427291062,6.75647819211117,12.4581027138203,25.7076827186412,45.4031105842113,3.5567165442467,9.42972141086343,12.4568010421024
"PITG_17426",24.7465735802297,19.7487967379985,54.6321531100478,17.2418617847877,9.37918477035194,6.59130536221873,11.1263817993264,26.6626750660031,39.6784527474961,3.40192820688719,8.60404066712139,11.9599581306034
"PITG_17430",19.8775236422012,18.5300901075989,56.3439317063614,14.7282957106124,9.30146517101836,7.09056295303036,9.87302614273045,23.1981020778139,38.7782368381916,4.13917999376931,8.75593393432878,14.2602416515458
"PITG_17433",20.0963092833373,21.8444070084811,64.9176461024777,17.5755764820937,8.984290180562,6.04635298081906,10.3977559670172,30.5513732504767,48.4700047943918,3.26631335881582,6.46706485490069,0.028824480107975
"PITG_17434",11.258037323277,6.86144285876197,50.2179546120027,8.90499087430887,6.67656353415745,3.93096139573293,6.16293143194168,16.493841863064,30.4526025968603,3.57069122403747,6.50691574032848,6.7921578818326
"PITG_17435",17.2586796316584,17.6038865198919,63.1802501352921,16.5925585395896,14.6127363539763,11.6037385819082,10.2599489559362,23.2573931466756,38.7460842205254,3.33740145141679,10.3820071919556,24.8294341749581
"PITG_17437",18.4613413558783,19.0756358048553,57.1758100347838,16.9566669396113,10.1700056206007,7.6849054972144,10.8981427561803,29.2286762853464,38.6761030740438,3.7941321600626,9.76381260479531,13.3164166538707
"PITG_17438",19.5554018174354,22.4516217162503,64.744574361744,16.6689951386494,11.8955432183777,5.35394401753124,7.60061536716189,43.4164888233612,61.0707570390814,1.46630452661605,7.2457862645736,8.41255698568046
"PITG_17439",21.4419310078499,19.1733820267528,56.3824231326007,15.4935977649218,11.8601055014237,7.56334096547188,11.9060814863022,29.4516217239656,41.4134828911255,4.25533978082331,8.52712083968641,15.5258049970898
"PITG_17441",19.0332619663856,17.9149825741014,60.4164964453704,16.9893860143288,9.95427732254787,8.87720218899986,9.77393657490709,23.766504420054,36.6172700551287,3.31433233131978,6.02469945602001,15.8664353572521
"PITG_17442",20.0714678528709,22.3147391932342,58.3837440580759,16.3741430110197,9.74550289743632,8.17065363326936,10.8517266265253,26.3464563870434,41.3618844011433,2.95613768804912,7.66661916447574,13.5924388870654
"PITG_17445",19.6719829626001,17.7993370417389,66.5069622462119,16.845816040011,12.308408681134,8.17300021135672,13.7512029985952,25.3154136264256,34.4071138734953,5.07645620925738,7.79511675888967,16.5199986838099
"PITG_17446",2.97600989816278,5.55287313387515,10.2416992949245,0.630982692092576,0.492820366522966,0.795953017984392,1.81851401538562,4.26976333113775,5.83957540496139,0.233158911586607,2.03615451481987,0
"PITG_17447",16.9805036063557,15.3109461577235,34.7751931868549,3.90951685651573,4.60961188884547,1.1461628049005,2.32230699056246,8.18057597314052,14.3043183211409,1.08614338161603,3.39907299070519,0
"PITG_17448",29.4009562349365,21.0409083196011,21.2229678865662,10.9191073060859,4.71320717702896,4.69875946534888,2.98498359849132,18.9038566471906,23.3581807809831,1.19852772158728,4.3260256234761,0
"PITG_17449",27.3225246582901,21.1027559932477,11.4106091119929,11.562841492485,2.90926338173563,3.47772754347005,3.00928621059111,20.9527362382871,27.0499883447935,2.51261199516716,10.6962312700228,0.546796338422644
"PITG_17452",15.9972449923928,13.2465449857204,61.1033270054342,16.9944704782709,12.630106327913,9.24756808865166,10.3694626612626,24.9237972615415,38.9492301160079,3.93845819057657,11.1949022469909,13.5085206194372
"PITG_17453",18.7299612159991,15.980988290208,62.2893090878712,16.0561592740211,14.9342328991492,11.0292225484125,11.9192749018498,21.6980954906857,39.6958265210709,2.7363117302926,12.5929527723128,14.7425026413717
"PITG_17454",19.1645818652787,16.751020351451,59.2894381258731,17.468610800846,13.3255924747085,10.6890477287973,10.7918652289673,26.4788202660783,40.1267919202832,4.59957711262574,11.7533998027993,16.1439173014369
"PITG_17455",17.3804549267714,15.6433017128558,57.9991538359319,18.8002466759522,13.3202313303338,9.31958800918171,10.9045580557726,26.0647458518122,39.3885351614866,3.48359447199515,11.8317011206062,15.0898935529277
"PITG_17456",16.4945786985133,17.6143041046731,64.5740786755473,17.8735779178272,13.7913169570047,9.10287099470693,11.8264986320334,24.1375769716392,37.336667377132,5.24506609574581,10.6736623252696,17.7561284786031
"PITG_17457",19.3424352750825,15.6456398686747,63.2362121448022,17.2518478126863,12.6316399681667,10.0700565062655,11.2201001277493,25.7875875420416,39.7402837788654,3.96479090057403,10.9775897727228,15.6242430081807
"PITG_17458",14.454281739685,9.85011849375611,73.5634997447464,18.526256701295,14.7926465160871,12.7065874901455,12.9941300526378,22.2856586292206,37.6380572518296,2.47251853749421,15.255463813307,18.5775451663869
"PITG_17460",16.9122727950082,15.0563821502089,58.470363624941,17.2158941177572,14.8616867167131,10.7257738167581,10.5734670135589,24.7615256708141,34.8084222654402,3.56333770933728,10.6671606431309,15.9813525347036
"PITG_17461",18.3441750011771,16.6058668265751,55.0700583207592,20.4589354327209,14.3806159393511,9.75752838559545,8.55982758536811,24.8731756147557,36.074003257196,3.04071852457681,12.0793494555584,14.3847058607402
"PITG_17466",28.4236380025369,26.762721141403,119.051035278594,25.5404852387167,17.4958176025428,9.29739944146255,13.4026601598542,51.5628278407523,76.8085611325847,8.64645326891953,18.5135291101914,33.796917578443
"PITG_17470",16.3092646387373,13.990652937025,61.3906353064643,16.2612636404853,12.3848784826717,11.4169972214928,8.54659053650311,26.3773715024211,34.1765746175625,4.43347740255336,11.6751716878547,13.8546693778082
"PITG_17471",12.4716844736807,13.156948756231,56.113756463355,14.7531254580517,12.2132194440081,7.2937210077063,9.52272020413002,24.1281147817698,37.1672050741869,3.78366704587637,9.78492420094148,16.5505560146073
"PITG_17472",20.9886694923716,18.9272735137387,45.5923385111021,25.4514751389576,19.1940433081116,13.4676929855261,12.26621956966,23.8000445934077,43.7484543190185,6.71181098442458,16.1129693829448,15.3823583354756
"PITG_17477",8.75909465479264,18.0991090364461,84.8209007175064,39.5884693220083,19.9689426561752,17.9461586306885,6.49116327509313,20.361923501825,36.9005227479867,8.29896504045351,17.0840495130557,26.4432128080646
"PITG_17478",1.69532807169592,5.55017687388263,0,0.110898984361065,0.998995225476535,0,1.80070422285995,6.67856596509748,7.51781322720905,1.09586006872244,2.81582794110056,1.7142641939782
