"BL2009P4_cov.sum","IN2009T1_cov.sum","Pi1845A_cov.sum","Pi1845B_cov.sum","Pi1876_cov.sum","Pi1882_cov.sum","Pi1889_cov.sum","RS2009P1_cov.sum"
"PITG_19448",23.4928189812081,21.2627971994697,5.43656146623407,0.862083825582103,0.737175220238491,0.531568313244618,14.5649958889658,35.1746977783575
"PITG_19449",25.5568080495638,23.0815039531289,6.04733722815786,0.752369472360447,0.49006383491147,0.382763337137583,15.7814809430073,31.6693050013271
"PITG_19450",28.2280630987961,22.7398295904003,4.4072660042203,0.915408921458104,1.27347104640771,0.69772969780741,18.803685773026,37.1884390922825
"PITG_19451",23.4532740716024,18.7246667716409,6.54855496739816,0.746836474061247,0.875843308663822,0.87671874538174,19.6336894975131,28.4768108330725
"PITG_19455",17.9517189481619,12.9091412364806,14.0330928809624,1.07924304578788,2.3640455379981,1.19479346693975,26.2374423585631,18.1231145158266
"PITG_19456",12.8365531642913,6.54637882464647,4.52646734982919,0.828089027633884,0.454626451532994,0.260584776546889,7.10538988709444,18.1330893932994
"PITG_19457",13.7357026930024,10.5605941056669,5.4699819292341,0.844093782074856,0.106272525993279,1.37218248754853,12.2070323465814,18.5208139553731
"PITG_19458",10.1168380145063,2.64163927588457,1.41182112826234,0,0.481258813861336,0.379106721888825,4.73592594109603,18.8265086989991
"PITG_19459",9.73419208756978,10.7114267863709,3.90289787945811,1.0011595850285,0.950459694919588,0.341234407580753,12.2848583359957,16.6322543758029
"PITG_19460",26.2831781993494,26.7726699533579,9.83403669113671,1.04003374059256,1.55895367231934,0.428854735782394,21.4412554133179,36.9572205927023
"PITG_19461",16.2694852494116,16.370156798475,4.91168655169185,0.488116665904799,1.09861126925027,0.33132881527289,13.7032141830295,25.2713350267091
"PITG_19462",22.9047222872908,24.8844565676812,11.5928004190243,2.03374194554024,1.34271750961865,0.930486818902039,21.9212862517862,38.5014762514308
"PITG_19463",35.0705816121393,30.0088369481279,16.4945135760659,2.94718786944559,3.69833935682101,1.55301285385244,35.4053176246905,39.7652215302381
"PITG_19465",22.8652435738912,23.0290148170151,5.93485206192461,0.926252089819155,1.81119876777546,0.46012734746144,17.4654374451656,26.8772106208539
"PITG_19466",22.0509711588208,40.1679563273464,5.50054349566788,0.682016708081484,1.42874047285908,0.586318268454145,16.5149895812891,34.7596218237329
"PITG_19467",25.7305143853727,35.9024544874332,6.79844513633358,1.26776589008716,1.22971934236992,0.860607722923161,22.9835439564808,33.1779046130947
"PITG_19468",29.8152879792441,40.9996541547984,7.68818870008051,1.11241418048944,1.16157295877481,0.375166358385704,21.7889035665199,44.7798029581012
"PITG_19469",27.1840008148205,42.060148434689,5.66347074949418,1.00482213216772,1.36622836770014,0.999136368986351,19.3265261620828,40.5538568837473
"PITG_19470",26.9279752298749,38.3403031859718,5.8704594609583,0.651555049317395,0.831865849952148,0.246355010167351,15.1658989191519,40.2507502698158
"PITG_19471",24.2149812130275,38.1386119979317,5.41464363099474,0.831733818859843,3.15085082467455,0.474159361778614,15.4359691916056,37.8476877634218
"PITG_19472",21.9619238968418,33.0899896215221,5.34790243209445,0.817053074971329,1.29778679464972,0.546324221870563,18.5121903132157,32.6334889340433
"PITG_19473",23.9919608616584,35.3990574690081,6.22624946375364,0.660133809473604,1.33856099284811,0.632581705610325,19.9121349233393,34.3807280770579
"PITG_19474",31.8312702398148,46.5981022235491,8.6709716398278,1.23740096563284,1.90944189999911,1.36518575793126,23.2399906502492,42.946052597894
"PITG_19475",21.8601368476096,36.9901258246701,6.71473227023669,1.09491609461911,1.22933865140896,1.21073512643505,15.0118813791882,37.3860215348336
"PITG_19481",12.2794091093022,8.42545874133712,4.82939344357695,0.443202650342852,0.685310330414599,0.765261882025628,10.2771619436579,13.9172068512132
"PITG_19482",14.3802809896569,12.4334058305953,7.58500146578007,0.727486477402364,0.779419275611118,0.274532898766519,14.0330636993087,16.5873189809226
"PITG_19483",18.9529415530723,24.9948835891574,0.661743576074655,0.141578318650142,0.312395362464423,0.249359122510256,2.02754661839229,0.131559807215706
"PITG_19484",20.4066429477071,22.3883695044186,4.38745447388063,0.550021408208543,0.959570447055048,0.424741809188301,6.80865714480822,2.23091312131764
"PITG_19485",15.5258087650596,23.3923665074141,2.8412258265397,0.212387075064309,1.13655998927389,0.644833706135064,9.70210243966851,9.59761558367527
"PITG_19486",20.7797569385889,19.5711723037215,4.05576449100689,0.519840120633811,0.846987378473548,0.535130703106963,18.9009691823524,5.73425439975472
"PITG_19487",11.6804991155587,15.6168714400007,3.65139846185095,0.354771546336967,1.47983028470085,0.478170670167187,10.7803668967503,18.1301785967868
"PITG_19488",9.40187648856389,15.7519216942102,4.50712407859333,0.710861092748655,1.2993716389842,0.697584561616669,14.288155514233,16.5407512125697
"PITG_19489",4.78600015237952,15.7712410545739,4.31785864024804,0.278879609078724,1.12197840387621,0.54481805748727,7.59917372842523,20.5517303270467
"PITG_19491",18.1452843383263,19.7707645232555,2.33329370418571,0.0985624722028195,0.988946544215265,0.821874286230083,13.0330952250788,22.7572333230207
"PITG_19492",6.20207043587125,4.980161672941,5.14708424495922,0.837857522177317,0.843518414431228,0.211298903774735,7.19696551085179,3.57823222881042
"PITG_19493",19.6365128772291,17.6160936108013,7.5091415974611,0.949840103897468,2.2441837030632,1.02358087745106,16.5888962700664,25.4688407450155
"PITG_19495",31.6598099771867,32.7695978694417,5.82232843284509,0.310855174467085,1.79671922381671,0.59204243593854,13.5338469631213,34.2209149792331
"PITG_19496",9.23416251876624,9.10530286655261,5.12180333023343,0.60205258103046,0.747023080593334,0.293523344498863,15.5374231056173,8.78421633508576
"PITG_19497",8.23182418855144,1.64537306940014,5.12278838055492,0.42507958761126,0.39386251215202,0.454215972881121,8.2840498256593,10.8771381910378
"PITG_19505",24.7731060291668,19.6785588478555,4.48302181768837,0.707836837519455,2.13629201435678,0,11.9113197553563,45.2308263036743
"PITG_19506",23.4558565563933,30.5313132212708,10.1755237844405,1.40926856265918,1.5310039962683,1.05859443890483,25.4100882293745,60.1937341777093
"PITG_19507",9.69305253934772,13.5695424518316,9.77657940794735,1.26632306511744,1.36505810389134,0.841096028158437,21.3960605228912,24.6278222544044
"PITG_19508",10.264459730789,22.2949571691991,5.63402484205503,0.604394941101672,0.773210389201292,0.424683022740887,9.79932402408796,16.9391028161478
"PITG_19509",13.9355815570031,16.979860491033,10.2818006160713,1.11380886324364,1.49652209166426,0.904084530405944,20.9091196166409,17.728756092574
"PITG_19510",14.1414959223751,13.8435671787968,13.1353879481118,1.86139804102019,1.87621715377901,0.907742743134354,23.7168197395438,31.2561653380506
"PITG_19513",16.6720975003635,3.97863058538833,14.1730517414903,1.5213037445237,1.26996028637243,1.07023146451073,16.193219012946,41.7941592887957
"PITG_19514",35.623973349373,24.1086985140201,6.33392037957182,0.994587810572404,1.69704143280573,0.856543109794278,20.1068447910374,34.1272442981811
"PITG_19515",4.52168795900547,1.80518966123704,7.53350387199834,2.81027230404032,1.38239818582911,1.44352444664326,10.7103749181793,4.77795674277141
"PITG_19516",24.3746013737667,24.4329096846184,6.1454756777174,0.756278212416286,1.40502531281216,0.791186552108996,17.8859663663575,23.1872371256163
"PITG_19517",15.6014941044343,17.3607124014246,4.70001140827631,0.998016570160437,0.877228444320149,0.442091413283313,9.80238933556972,12.2243757696778
"PITG_19518",13.4207088902704,0,0.029035235601166,0.0308427554143419,0.0568256489557486,0,0.828443888136034,0
"PITG_19522",9.50743050292792,0.00820204503961562,0.259845835856894,0,0.0409351635501946,0,4.20850299713441,0.0452167118697881
"PITG_19523",22.2227417408473,11.1698958988688,4.78921900766829,0.344047589537134,2.54188485039723,0.516008045674988,21.5128101271677,25.7862354489682
"PITG_19524",13.7939482148492,10.7573450213565,21.8463182873408,1.68897176525593,3.14715660860377,1.80662179630316,35.1287243018504,14.9860149628355
"PITG_19525",12.3766344067916,6.01657189093162,5.55064744444565,0.664422933178407,0.74196797941839,0.190893020017224,16.6958920001005,16.4166375492445
"PITG_19526",12.0223146804883,0.480499768733892,0.532505794115753,0.360447991545552,0,0.120113176688905,2.3508272961157,0.720624949973789
"PITG_19527",12.401304812944,4.75013776589786,2.75278465021935,0.42567511650859,0.448812665158375,0.317654464880133,6.2311877641926,7.53436338054419
"PITG_19528",9.46435733809765,0.173988228667244,0.505792207443697,0.363753593130613,0,0,2.9084740580981,2.95949435575702
"PITG_19529",11.3267120218515,1.59019438944194,1.32077867050086,0.501820433238355,0.565346529234216,0.133317457319605,2.50502709082366,0.397009241548116
"PITG_19530",24.3706664484637,18.3402704951513,5.03346496769158,1.05375518166686,1.05081453303908,0.916080403428123,20.2283564186325,26.3613948603924
"PITG_19531",33.399992777302,20.3508827279491,5.85155813225709,0.926766118411452,0.695970713332159,0.408657614157848,16.1933684770031,35.9466890767599
"PITG_19532",33.9749759724384,27.3690202992847,4.8894630209053,1.07378222705277,0.863376859588761,0.659821635617925,17.485111220461,34.1805742282138
"PITG_19533",29.9754209016155,20.1775188930235,6.67597720514402,1.21291032853844,3.00923607770889,0.840946801210804,14.6505568969997,31.4175753463933
"PITG_19535",37.3939249918346,25.9875297786492,5.19267832142828,0.919541341814721,0.595435843067419,0.45166514467801,15.2034665756671,36.7423854930754
"PITG_19536",40.5436748643355,35.7592361093586,4.5905168682521,1.37793458964632,1.00680951663701,0.679118616469306,17.4912710642094,39.5063407423895
"PITG_19537",33.923877388656,27.2068593577382,5.43308999777043,0.567474638948692,1.51342003598103,1.33897827475858,16.310523840393,32.9258453584061
"PITG_19542",25.5732619050018,25.2365119330292,5.74816150327995,0.449707988375565,1.92920916192344,0.69418595711094,16.5463756188928,47.3624630566959
"PITG_19543",28.3199895863452,25.6022139255245,5.86981298477268,0.36583500499062,1.28278280222861,0.520280050191734,14.7409916199581,47.2848563905893
"PITG_19544",29.7254203870263,17.3052390608039,13.5321288470597,1.88345127791602,2.10949651932134,1.00493679455724,30.3262598220055,45.2972471249536
"PITG_19545",12.8613513415093,9.37908073953627,10.7088215578363,1.62982043267758,2.66437250778299,0.745352482321207,18.6057237498042,24.2516796639216
"PITG_19546",21.2028027224187,40.9356533247684,19.9865405601111,2.65931513439026,2.7994707380599,2.05283468069719,34.2344707557991,37.2285591718759
"PITG_19547",38.251928469574,45.3031159297942,13.3548252887911,1.78685470883428,3.14467503325952,1.38648687867645,34.5973191393908,61.0867876560022
"PITG_19548",63.5285895576143,101.005103859431,22.261568109572,2.88282875575904,4.9725191139806,2.21036562690773,57.4822598912801,118.958305358775
"PITG_19549",83.7663533856892,105.593284615854,23.4900734739314,2.42164278510531,5.02805947299703,2.31195333480018,63.6075950924488,135.264540839262
"PITG_19550",51.460382997682,64.9350889879541,12.1260663848525,1.79881010635406,4.38119066533505,1.73708855664739,36.908362519148,87.1333107718544
"PITG_19551",25.7221202846426,22.5879633825296,5.57093706181276,0.860536492596378,1.18215828883206,0.642534846125889,16.3181243153568,48.0061594740122
"PITG_19552",19.5347442555668,18.4823048916974,10.101054747331,1.08228458382309,0.528115823140008,0.467104566252492,23.5695768427604,40.3553406535744
"PITG_19553",9.58728959598443,11.8511770857253,5.18836956698152,0.776514077104444,1.28437963537866,0.254159885125997,12.1875892642637,15.2311453810107
"PITG_19554",15.0199865114422,10.9274927184477,5.87281737738368,1.03175674086719,0.807146869996775,0.327532515617087,11.7206729655322,18.4247961538169
"PITG_19555",63.551992990989,73.5507189992502,24.9789767951661,2.75367372789542,5.69619259224377,3.27921367563306,72.9442317590613,105.947880764807
"PITG_19556",13.6570417850598,9.62239990603499,3.61172975685222,0.272391504770961,0.568765676847517,0.462787417913879,7.80922346421554,24.6214588058102
"PITG_19557",21.1648646299519,20.0153222321785,6.13414416201479,0.707246544233573,1.22225664924585,0.887717157624298,20.0395098559795,33.8946237412439
"PITG_19558",22.4779753264849,26.1311763216307,5.76176090774049,0.891925660383437,1.59775605764826,1.11704844405912,21.1343289830069,44.6734249976008
"PITG_19560",10.1763974974065,9.65374255192234,2.92933244525402,0.805564568176456,0.70941620221279,0.57978957311002,12.617072558078,8.63847041714156
"PITG_19561",18.989298899582,20.9518326001885,4.17502511730427,0.355319393595796,0.984610954718706,0.538970105819522,10.7924106162113,18.3574849621633
"PITG_19563",14.1827804018333,12.363346325767,7.6456783888345,0.953614050871886,1.37394944927074,0.953747100992054,21.2771449482875,24.3493389017471
"PITG_19564",16.2719231002183,18.2598456814794,5.48873301749271,0.974146245239605,1.11312645281191,0.424385952805553,13.5630659888317,20.8029377950798
"PITG_19565",12.6454033002773,14.3595445245774,16.486210332882,1.990551312724,3.16790930985058,1.25389602857692,24.6495887961006,35.5698630796462
"PITG_19566",1.46446438618235,3.64636418590713,5.85887423914197,0.66765745078117,0.645996965055225,0.0609503290169206,5.49873649106469,3.14851864401986
"PITG_19567",11.8923218695315,10.5945553665157,16.9233652246443,1.96623596697898,2.87359309499207,0.897590602710281,22.2814625764144,23.9005606086924
"PITG_19568",16.8817867155258,16.0099251508749,12.8889314900067,2.293651688308,2.25040532839351,1.25444831607198,19.2989247482938,34.3402114191563
"PITG_19570",8.47263023727319,8.72870330553356,13.5992211806968,1.78565077247512,2.71099509711236,1.26488328340263,18.9527505277608,28.9045766201273
"PITG_19571",45.0487984562053,39.2126931611729,17.2863802969958,1.86208955569103,2.4255672541101,1.36266457552326,23.002161721583,30.1181207074107
"PITG_19572",30.1880198333652,32.308657147374,14.996904533144,1.92155479630751,3.54185885177433,1.37870440034725,21.2235640688628,32.2125538471831
"PITG_19573",20.0021117318512,24.3761920408114,7.86796094119155,1.04613324032259,1.5999460068274,0.613013000051895,14.7190992682353,22.773676140821
"PITG_19574",17.0192992372096,21.3942225165744,16.2470143816423,2.13735913189836,3.15014293495141,1.107771809897,19.5082819658044,17.0043918583003
"PITG_19577",20.051525912937,17.7795499466258,17.983556714684,2.50978388598632,2.23569933319773,0.838414257061447,23.3715010458717,32.5750156594023
"PITG_19578",25.0079732513049,26.3349353424797,14.7880222734729,1.38980077625958,2.41572471236651,1.23017655560257,22.9719225348565,26.4571944432305
"PITG_19579",22.6409790960167,18.1456831738473,13.4832539583283,1.61213984907022,2.59253783305028,1.21072734868439,19.4900792462044,54.5001095290323
"PITG_19581",15.168746974472,20.7787212714882,8.53562135524301,1.07239875126832,1.72443862881064,0.721508257005998,17.2984612584189,24.8208555578587
"PITG_19586",21.3100957857448,24.8344982367901,9.59290468396851,1.42233192560746,1.4382892286537,0.721123992486891,17.6443594646272,27.2476613604603
"PITG_19587",16.5002245305142,18.7148439652484,12.892416409698,1.30462920647355,2.69264141345233,1.09744604838508,32.2270498821714,30.6974148723146
"PITG_19588",19.5677652622037,23.2889065564117,14.3672627871185,1.96441450489067,2.18803137650466,1.3032940143638,23.3708950815466,36.6577361579311
"PITG_19589",23.0109941848315,21.6900339958277,16.8070381045386,1.4241083020786,3.94662058284731,1.19899053858874,27.0257935278598,30.4337083771872
"PITG_19590",24.9531758002635,25.7999996061233,5.80178571428571,0.824822332574356,0.764896018678196,0.153706753024404,16.1802286524439,30.0144525851278
"PITG_19591",24.1074645325432,24.3792523543621,5.12332192268799,0.668080026296081,1.86918918148626,0.515499088903271,15.6958560050716,31.778762521325
"PITG_19592",23.2636386518004,32.9546758857593,6.48186872591291,0.448594146760017,1.17302583081876,0.74085307448846,16.7207145966978,43.9640273190973
"PITG_19595",24.7143207615212,30.16274648811,6.30137429840584,1.63007171162387,1.65205812734902,0.468325402368481,15.0933045780995,30.849201511354
"PITG_19596",20.3041814725256,22.2478954685629,5.38908780556724,0.850710678484291,1.29021286974888,0.858014391862038,16.7145437395508,27.7164409474453
"PITG_19598",24.3393486744326,21.7433278205488,6.73582361642956,0.606152191417181,1.30754112780193,0.600919251232014,17.0020254469014,30.7452652002433
"PITG_19599",36.6412529716154,38.5454945275326,8.52201191875105,0.934322663907671,2.64209353816756,0.849670232680485,22.8306787170497,50.9746154422302
"PITG_19601",24.8502464809242,24.8975499463152,14.6498579498298,1.83410036464833,2.79816367237273,0.796655832186685,24.44130063176,30.1908090567723
"PITG_19602",25.6587358013948,19.7325007289542,5.64306832757366,0.755236128188987,1.32736618549761,0.957175627258852,17.6884195195819,24.6986065304987
"PITG_19603",25.8658626058867,22.5737501940558,5.2031303423069,0.645023090734916,1.02188833694417,0.756193926109719,18.4220028020798,31.1618481782922
"PITG_19604",38.8822820290498,35.3854505691594,12.0267533235495,2.1884378677891,1.92206137326913,0.903977075601105,32.4865730825311,46.8388171790311
"PITG_19605",23.5068927058466,25.5453418818171,5.96422419212251,0.987271830830153,1.87526790198347,0.699813547436275,18.2663642327706,30.2358150730658
"PITG_19606",24.8076201129812,25.6527349013703,5.20578998419099,0.477876866229448,1.712921695112,0.416724481337649,19.807252245541,31.1263529004661
"PITG_19607",25.3625114470373,25.4578890528425,5.32163799024084,0.930841077878187,1.2639643381782,0.697104715039341,17.4292333479578,34.1589000637336
"PITG_19608",26.8177049254393,24.3687709665638,4.79703271957621,1.30389890151669,0.851323099052274,0.588309967306388,15.9223128291892,34.6124308723763
"PITG_19609",21.1878921424937,23.4075944440269,5.38598506092004,0.772593223865359,2.48729116445075,0.752509695792894,17.1313004959602,26.5475155625103
"PITG_19610",25.6785196438818,25.3337947175582,5.66016600668268,0.755572497948018,1.55645832027342,0.857207989749518,18.1436126143912,35.7788212420949
"PITG_19611",23.1609921959502,25.4302363021522,6.35152885909088,0.692819294045992,1.32350116223441,0.627811921577413,18.9999996870608,31.8274931417478
"PITG_19612",31.7131677647742,23.7665629410644,5.975597535893,1.6223111970804,1.04749050719639,0.511562731918543,14.7519062048595,34.3139640225069
"PITG_19614",26.4688914531707,25.4278034840645,6.1937044411934,0.961383610231785,1.76275176262559,0.510028000629799,11.3430898150812,40.0007452908329
"PITG_19615",23.8599118526408,23.3353703360378,8.04197589479254,1.434106608057,2.20943237505952,0.840787260031304,18.2186951690886,32.1971214202637
"PITG_19617",6.4272939313234,20.2269828984852,3.3304445848141,0.242298698877818,0.204367419962136,0,3.44245495537415,15.7199283168361
"PITG_19618",6.45059573557333,23.095440565108,3.66635716537593,0.531767355325831,1.12016185651261,0.168123934259696,11.2683032964182,29.3634912523751
"PITG_19619",34.918597604801,40.393328885496,10.5502316530224,0.793230064000358,2.68826495507624,1.03848456613821,26.6111628860303,37.4435858467358
"PITG_19620",22.4125938436333,32.782757606477,12.1637499887488,1.11199314823337,3.48127725728388,0.953428314036902,21.5677759310324,20.0716087141971
"PITG_19621",36.6152452583533,25.2174137673129,9.85460891928767,1.04538109056553,2.38739290635209,0.539316344169457,25.4246476362948,23.97033368572
"PITG_19622",33.6524800323471,52.6035529621508,8.4609119420956,1.14504226885027,1.81744218910251,0.936312629077547,27.3095870472938,56.7529020301008
"PITG_19623",38.9189015286401,29.0981259409028,9.49241635215813,1.0736201773409,2.18830572738012,0.753062647299155,25.1911454980414,45.8750273034009
"PITG_19624",31.6148145193498,20.7779827921835,7.63903322708123,0.717970984399295,1.62593614865105,0.677137092055758,21.5702262857134,28.2624316217447
"PITG_19625",12.8259541642496,25.5896187998514,9.26738741516972,0.824036382942992,1.18272326268835,0.635620142181352,20.9434656835375,34.8539748512425
"PITG_19627",25.1163129476098,22.6975094544472,2.2756395076237,0.161622284814819,0.568418176382141,0.106413254516673,9.62392139475958,12.7530271747721
"PITG_19631",10.5090309610055,27.7329996743827,0.806505460229994,0.0750929924001835,0.0903165547021803,0,4.26043378528387,0
"PITG_19632",21.0939014571521,21.1670038451963,26.4399283171837,2.74016481979982,5.25385095673199,2.63941548051935,29.7314220589707,26.3276194807657
"PITG_19634",12.699907875391,27.4757618407612,6.84953083388951,0.570977885980929,1.05012464747587,0.597608225585808,19.0675875167386,17.4889939965979
"PITG_19636",29.1907953786336,20.360033363481,9.39134442689087,0.924683825879325,1.19134515704491,0.544358815978964,18.3544294884053,16.9297928230937
"PITG_19637",54.1488549329757,48.926692635448,11.5952448035828,0.853461523451676,4.65855986966452,1.45486909022133,32.06660897321,49.9593072268096
"PITG_19638",6.70197373700192,22.5624447241255,3.47659431147091,1.13133015458125,1.21248233303067,0.268912933852142,10.2071951306106,33.4186296381525
"PITG_19639",14.1511898131566,14.1425720712559,5.07494647146901,0.80798543615366,1.35158490106832,0.335434903242093,10.5790751968412,14.1800462148011
"PITG_19640",23.0248035855876,23.1452686603297,6.00815469169671,0.864335161707378,1.57407028514991,0.540613186040806,17.9235309665575,26.5910914495066
"PITG_19641",24.1597361783173,21.8305594515988,5.73348402771574,0.920055412093552,1.55327094557511,0.493362942453425,16.6699849719787,26.9420412056166
"PITG_19642",20.3163562841496,21.6412312435059,5.48760168785449,0.349049981430702,1.37401557792861,0.611794380641964,16.171953183183,25.2644332934126
"PITG_19643",53.0713029739028,65.6170138460896,24.7055850614411,4.81160615808545,5.97002737030295,4.06188224103675,83.1491270324536,38.7871904580057
"PITG_19644",53.4501705648395,38.4421451414056,20.0083653386759,3.56799946566299,3.69754230199713,2.72864207934463,54.8253543733799,43.2764275291142
"PITG_19645",26.9478995573391,50.8245606402938,17.0864091466806,3.15647565372109,3.94729726684013,2.18951468416379,52.5668304762952,14.5043023550929
"PITG_19646",21.5239869197211,22.7678144584263,6.2910197326895,0.863884928548606,1.13886692892997,0.296934812427162,19.2687408382195,25.2931508018092
"PITG_19647",18.2071595685854,22.7615958544454,5.49935798921332,0.710595829545724,1.69329900397694,0.516683444919422,22.7777814061683,17.0475369977877
"PITG_19648",13.7631815883832,18.9335686768709,5.16493722785457,0.607401446305986,1.08975171363327,0.533165576854519,11.4615979772011,5.63038737042191
"PITG_19649",14.5857483853577,12.8178513996243,4.65295409953915,0.426131007741854,1.36342450352219,0.55100279115037,12.6261713327311,17.1042547683925
"PITG_19653",19.000564812221,26.0609731355517,5.84618840318424,0.95527318271368,1.73743638891686,0.387100811189023,20.527576727555,25.0184477244683
"PITG_19654",26.002387632564,20.423934120185,5.898507190507,0.0917987053507082,1.87735041699332,0.311678783663075,22.8363654239834,23.0216500179464
"PITG_19655",12.4367093057885,12.7458722895543,5.74225340391683,0.899341636646634,0.799791690958191,0.763162885230762,13.2539227354944,15.3395360518352
"PITG_19656",6.10629436050534,21.1025673750347,5.2944521806271,0.744003158405599,1.75735357529354,0.897552017124995,19.8734516834185,20.4067217788613
"PITG_19657",28.600528131123,22.197749622394,5.34345063721697,0.800726526006892,1.16796515760398,0.773475414276719,18.8970035188168,29.9896473397071
"PITG_19658",27.6381089792779,17.3981038484689,15.0838959958332,1.53542667142413,1.71333936199473,0.802489993201005,27.3791151770125,12.4458390172118
"PITG_19659",38.1232791137618,40.5020977589378,11.8031187269182,1.64759015992263,2.26572764809755,1.15063367092751,29.1852173689287,23.8673128187906
"PITG_19660",21.6177526103679,21.8007274695208,6.15389613063818,1.08405976965521,1.33866891042385,0.698755605517853,16.3283152075173,31.5096048556129
"PITG_19663",39.365921776499,22.6334968191101,14.8778040227053,1.69689179203543,4.09227050407787,1.64907133855005,27.4783541721838,49.755914380125
"PITG_19664",26.2389371683216,23.3085804886283,14.0815460941744,0.674350971949171,3.41674638366811,0.978793985748287,32.7109155897473,49.654117343087
"PITG_19665",20.9439560001861,22.6621405781079,7.79227205857659,1.37403848776774,2.35698595127381,0.542970348825044,24.5944516695143,29.7208577932622
"PITG_19667",19.7119648450957,15.6452984199325,5.53933591779063,0.739698039788588,1.22173611050994,0.939589355575904,18.2307910388113,26.075466856961
"PITG_19668",21.678784858529,21.5635282774819,5.39619129590738,0.881917464940207,1.71370822176551,1.117682020643,16.7844535475677,27.5915043642694
"PITG_19669",21.7125750101254,25.1990652516173,4.71471127244533,0.734958499883873,1.33533738635553,0.249450422307069,16.2409236213385,30.7160565031033
"PITG_19670",20.6470569535763,23.98602427363,6.68876154761803,1.27490737259003,1.37576145309555,0.936229734366392,16.7867142380582,25.381272035351
"PITG_19671",22.0160092629119,24.6444671093676,5.67461306788303,0.864139383789634,1.22410220731841,0.598468367853117,19.6818503457094,29.3549177014607
"PITG_19672",24.386895817357,23.2624194310141,5.35598449264747,0.791789756574556,0.881598150423294,0.603254376559259,15.5986203504225,31.2338679197022
"PITG_19673",19.9543600250697,26.0610612786678,5.58713679004033,1.22747601292467,1.30758307666888,0.404191236775862,13.2420656843592,22.4837705802144
"PITG_19674",20.7843649787529,24.1232270402463,4.41454922014125,0.695088496390164,1.05967114139989,0.411823545305383,14.0082142246605,20.9272741955875
"PITG_19676",36.0732511567224,37.8972427761813,7.41548002146227,0.491758871156715,1.36659306665233,0.979709662641789,21.9377349046183,16.8981805224341
"PITG_19677",13.3342629592773,18.018226772724,4.61317341106403,0.805261683848765,0.914902246784147,0.408263551470547,13.0002814416519,15.6571537414452
"PITG_19678",9.60092549326212,12.941074276137,9.83661619498916,0.73658698115674,1.31643169192579,2.17814341740674,18.6858120495592,44.9931871839207
"PITG_19679",31.7776759966042,21.9298233667398,17.7340138326963,2.70282782544306,3.22476878453931,1.79733202386564,38.0031280593505,19.8697855907602
"PITG_19680",36.8457352411743,76.870309990969,28.9525050760129,4.52984856182841,3.76958873653789,2.73876491073956,46.9379483661837,26.41535665051
"PITG_19681",17.6967163433862,44.1613689013204,22.7998240659548,3.20324650981392,4.39337178151368,1.63420672467867,34.9800596627742,10.1475542935831
"PITG_19683",8.28240213047883,6.12784002045918,11.0251124200744,1.46671295016172,0.729883091261106,0.420403216208539,14.3520132448622,10.1705826851764
"PITG_19684",38.4911199652179,55.9918019711913,5.72929197228129,0.827422957163873,1.43285968974613,0.681676539492146,13.3905351813783,27.7839832253763
"PITG_19687",15.9253944515415,11.6046403300965,9.42110228712209,1.44294897996947,0.943685167867655,0.491305653201897,26.3053318018167,15.9655810841194
"PITG_19690",34.0309373764444,26.9014665638263,6.30063261296644,0.981891674865443,1.89185503155003,0.944813194137153,17.6443594646272,35.7744858294101
"PITG_19691",30.5197727190495,22.7636001366328,4.47169272314932,0.698031303358702,1.11295107568175,0.401495889592346,12.6546165556263,33.4565614528517
"PITG_19692",23.3751056005623,18.6745024139405,5.6707553490692,0.614956590783257,1.24391877709552,0.670410163888366,16.7763094260618,25.6197367008597
"PITG_19693",26.8775824188902,21.5166262112161,6.31261456064183,0.70998690742624,1.10611001107992,0.371916374953727,16.306731540696,28.6536988312106
"PITG_19699",46.7035522218848,33.7681716052599,6.13637866203171,1.0956699594412,0.603830847636645,1.06305037470009,23.3171476971023,45.2707375270707
"PITG_19705",15.2774957796591,19.1659401655466,4.63667072978331,1.11939770446249,1.31092356995971,0.609454002054731,9.92280514982814,12.2543745906839
"PITG_19709",26.434450900639,24.747584864717,5.15005286500187,1.65685863790551,1.74759357784802,1.45982764726715,14.0430319075653,43.3320400752986
"PITG_19710",28.1523867801518,26.9551197983943,4.12312355451906,0.85930541914618,2.3918445409438,0.562927254990457,17.189329925992,46.1602057324299
"PITG_19711",17.8802752898873,13.1906647126018,6.33356345502481,0.371091962671211,0.959796081062307,0.407350557601122,12.4574340064789,30.0292517838907
"PITG_19712",12.7042071427405,19.1719121453277,9.83283812688611,1.41094551487104,1.33045376617805,0.660969380027729,18.7810586536614,16.9413933858398
"PITG_19713",22.7454574085789,24.9067499954498,5.07048206982506,0.410692716699538,1.94806502026899,0.738711795233246,16.9500035330991,31.8149461192693
"PITG_19714",23.9266888927259,23.820384424493,5.23155512062272,0.393084488324843,1.6049645204026,0.571029938601589,17.7844674703825,40.0106032894675
"PITG_19715",18.8018632753683,20.5837849497873,5.19401402749626,0.519894510601463,1.68929398751785,0.703564176818204,18.1119439074922,45.534464999612
"PITG_19716",29.2379821959032,22.5769012648895,4.68201377639192,0.778533799009847,2.21234128410548,0.187041130264214,19.1295515616973,43.0722479531318
"PITG_19718",22.635889222921,26.5141443766147,4.85867615703581,0.200426248490351,1.61602848164185,0.270034466461387,15.8482848864854,32.1290372926219
