"X90128_cov.sum","F18_cov.sum","PIC99114_cov.sum","PIC99167_cov.sum","PIC99189_cov.sum","t30.4_cov.sum"
"PITG_18090",6.41412590180026,2.67375057402197,7.03162256571529,1.46636562328546,6.12554065170069,9.72499956836386
"PITG_18091",7.04406771128676,3.22814651461545,9.02351633315643,1.79120606952925,5.95838674559207,8.80918747825049
"PITG_18092",6.00420441616308,3.46551378437217,8.70889538511098,1.63719939992752,5.71557014787383,9.76852541254357
"PITG_18093",6.33537380670708,3.75133888497456,8.51358152029111,2.00658745884588,5.88933704736739,10.5409824922875
"PITG_18094",6.9235992063388,3.03651980501634,8.36562533439088,1.71413287035863,5.75555181941859,9.59960730977117
"PITG_18095",7.12989254410528,2.19135443522062,7.59823641056825,1.54817308005247,6.18403830918543,8.7239630190784
"PITG_18096",6.03484770145399,4.93843518130876,8.06478446571859,2.7721967888529,6.15402400651223,10.9862002718191
"PITG_18097",6.84464296035608,4.72822935551246,10.7490507771287,3.42469774760869,5.85626408546947,11.6299628648978
"PITG_18098",5.46364733933452,4.02640269959257,9.3402441424659,2.56240999773559,6.95281581301071,10.7827786507723
"PITG_18099",6.39637656776461,2.76677709061608,7.72272414896422,2.12134590868079,6.72179005113636,10.4766633264709
"PITG_18100",6.12539218301245,3.02325461215082,8.78202049252343,1.73497723115324,6.38573454577365,9.56243660930045
"PITG_18101",7.90036420173958,3.25500337674476,7.28901089433364,2.25414075110337,6.51097303148071,10.8346913869668
"PITG_18102",6.74894056940083,3.26495063012584,8.98467653271546,2.32427411068269,6.46357842832798,11.1468390155579
"PITG_18103",6.82099808210418,3.22638080575928,7.71185100039211,1.97797253544233,6.68259130200125,11.4083137201023
"PITG_18104",6.59303043496075,3.08157896631229,6.84379567061862,2.06196560322902,5.83534259794692,10.674644212245
"PITG_18105",6.91961316429835,2.41174542130222,7.07050267889384,1.49662019477985,6.31385218433173,9.025725853825
"PITG_18106",6.49941078395371,3.58874089056075,8.98202330588781,1.85581547316577,6.09690759064593,9.26375032713225
"PITG_18107",7.23376021785351,2.54084955591059,7.24566484095025,2.20809159247423,5.55261802424068,10.3420043984918
"PITG_18109",6.22275563368099,0,6.73759579835324,0.371703300402142,3.98567763475364,5.00866137567351
"PITG_18110",6.12297251575457,0,5.09280002340197,0.27016005042115,4.41699705704077,5.04585952260626
"PITG_18111",4.89199915499893,0.148074006466795,5.76847073253304,0.64765121479419,4.95290229785921,7.31251026468162
"PITG_18113",6.41441122261573,2.688241958179,6.88712779979969,1.47567746365239,5.32678592500126,9.41359182340591
"PITG_18114",3.78164614583205,2.08196607042547,5.22933439254197,0.673951665414986,3.35702513395882,5.22031095969686
"PITG_18116",5.06921105513487,0.175390985933069,10.3346975238571,0.921430094644463,5.27471307316788,6.7445151487392
"PITG_18117",4.04640702912548,0.691648250584561,3.16515664329332,0.27776089827223,3.00904459348757,5.13664398806289
"PITG_18118",3.47456060313742,1.84036908499479,3.1923955604285,1.02182687074346,3.94223149103603,6.156152139946
"PITG_18119",4.18616752491419,1.23339023841233,3.34653096119041,0.614018715600758,3.79927896333811,6.19009610015565
"PITG_18127",7.71353494140785,0.216431255835306,2.93689183831476,0.535221686208571,5.84585371381702,7.07202023784799
"PITG_18129",7.13072518467038,3.21612494792616,8.12667761625984,1.54632821861826,6.33871730845947,10.4476265303424
"PITG_18133",9.2658823916077,0.92170230271783,8.08435626695144,1.18430421223424,3.50568929117263,10.717284693795
"PITG_18135",19.6401861330256,0,7.52444547375997,0.424546189711694,3.98141121254155,11.1929734349007
"PITG_18137",17.1123614520922,0.0257567207009359,4.3053176955622,0.281423583877069,4.62606166849368,9.32791795492841
"PITG_18140",17.5974583045305,0.0962492016406436,3.98439109763107,0.338811837183374,4.87271226224816,9.55351260388817
"PITG_18141",19.5571873989746,0.698293260447494,4.29952812244726,0.663962889074546,5.84285695384071,9.17971326193778
"PITG_18142",13.06322877407,1.16522705299237,3.73515532640041,0.568984602264575,4.93556012123578,6.73048824547597
"PITG_18144",15.6777147810118,0.0562605675485745,4.6320611172041,0.240378849579662,5.0593259631355,8.85376194656899
"PITG_18145",17.1789211399419,0.05012305108873,4.69709652176857,0.464209879804203,4.69689839494566,9.72601785733142
"PITG_18147",19.7658132323555,0.200796005840377,6.65133020117192,0.027810234353195,5.51158722153307,11.6195451141972
"PITG_18148",16.7801510787067,0.123773248606864,4.31116273941885,0.315279505608108,4.85164274990312,9.83049419204669
"PITG_18150",20.1002422457374,0,7.30124414433999,0.45810737250873,5.00708486516788,11.2887355270095
"PITG_18151",7.50702313115668,0.0898021534148929,7.68668224760423,0.646856110468314,5.00366308113073,9.00074098873103
"PITG_18152",7.15244427895609,0.279485197316821,10.3919082862975,0.167593460304474,4.62005853871046,9.66966000506598
"PITG_18153",6.89530918441253,0.702974414892382,1.02968108208801,0.56264473098279,3.08111827230967,7.86543326220481
"PITG_18155",5.60708267644346,0.75304748925595,2.00493462191285,0.422042985759462,3.59799650680537,5.17678039016994
"PITG_18156",6.73259435719452,0.374227741504525,6.95269205124356,1.21115340222417,4.10137203632186,9.33845103900678
"PITG_18157",4.95341784732484,0.737811694430578,2.89685185487827,0.676357732318536,4.18336929186579,5.41717138545066
"PITG_18158",4.73550767434406,1.10448884924136,2.11861942192456,0.468142677135099,2.90770746256196,5.09924708641137
"PITG_18160",4.47935145384187,0.851222304873197,2.50261380408977,0.880427218538672,3.87210279335008,4.16095468228791
"PITG_18161",6.47195613391163,1.87960237955231,4.5448087923797,1.12057007867719,4.97411661280766,6.23793898726764
"PITG_18163",7.00994416884012,1.84853019130796,3.27136467610818,0.61065186011231,5.11558077187379,6.23960570943835
"PITG_18164",6.21113470869685,1.83253234254244,3.75961881387377,0.85957018720317,5.28577607733303,6.07324561511187
"PITG_18165",6.03843313745759,0.656936794904446,2.29510949840621,0.638868898870976,3.32518332693802,6.03793002945631
"PITG_18166",5.24746596461965,0.625949513075865,4.85324196731475,0.716403562068762,3.97044171999076,6.59561386154292
"PITG_18167",6.967971896245,2.19656793733497,5.23691782651073,1.26504738347475,6.1357800593123,9.68901540973428
"PITG_18168",7.22194941731314,3.23927962910939,8.91483045078411,1.73451274024351,5.89503871838723,9.78157872582923
"PITG_18169",8.40404630428183,1.41085408497075,11.0776452547317,2.02964514254485,5.11429186328685,8.57401150696326
"PITG_18170",7.47065906322948,3.16081894561604,9.42313715810596,1.34232680232933,6.28976868277969,12.2510337763238
"PITG_18171",7.25697126805171,3.03472458260842,12.7818658421923,1.83037821806634,4.97920429940482,10.891739191094
"PITG_18172",7.3543397747997,3.14047638636385,7.84106130962051,1.24827028904274,5.55356288891229,10.4349911775088
"PITG_18173",7.82688740080251,3.76759421268967,8.47671745678088,1.68226969340929,6.71170516713418,10.9754140453193
"PITG_18174",7.33904982337691,3.44909939922769,7.84209597713957,1.47861818621275,5.05779357734396,10.4526278700245
"PITG_18175",6.8252616023193,2.58238791774153,6.02588870790707,1.26421337729043,5.50264313477006,10.3460984676507
"PITG_18176",7.50540148974347,2.76933759313326,6.94016893663882,1.28131033075898,4.03436548393661,11.2593488984204
"PITG_18179",5.97207609837652,1.5517089481786,3.81187653905848,0.612050615884957,1.84224873900906,4.22651882830113
"PITG_18183",7.13058367215166,3.78926144559142,7.87845070530213,2.15142560740914,6.08703706222796,11.118231611785
"PITG_18184",7.28897690276531,3.73883926233661,7.44652192413062,1.44597335320333,6.32037828575115,9.66820415853257
"PITG_18185",7.01746487786393,3.54850693967102,8.6195863499113,1.63350784668574,5.74424772634508,9.93710646881124
"PITG_18186",6.37308708313304,2.75798770735951,7.91057004975622,1.38520438896568,5.5820529325036,9.62602825239135
"PITG_18187",6.39065434987381,3.46780913970077,7.51063171008112,1.34193811885052,5.13272426967665,8.79615191224618
"PITG_18188",6.49024055345595,2.62415098162398,6.75890732024938,0.964921397443968,5.35489051355883,9.65462174017468
"PITG_18189",7.07209394241564,3.42683964068654,8.39404514928881,1.45039893037957,5.64925874312846,9.95486467238521
"PITG_18190",5.63056056785246,1.73110033459475,4.99289102560329,0.613298123554132,3.33246255281667,7.47144555752041
"PITG_18191",6.27115379605754,3.36476038266947,8.93614268520847,1.36246137076057,6.19082111474274,9.38372642246219
"PITG_18193",2.74814503522775,1.41593380152303,3.62212770773314,0.524032423434008,2.10669459454256,4.0900166613644
"PITG_18195",10.4576436642116,0.669767633609213,10.4443252353748,1.03903475971655,4.72795753627209,7.33952133340716
"PITG_18197",4.69976650776472,9.76605934529604,7.86586198358252,0.17018646066278,3.56668550409618,6.76019235931889
"PITG_18200",2.64175536580867,0.271659273472425,3.47822888558193,0.190613204735429,0.782368362525139,10.7640865513107
"PITG_18201",2.99869551364019,0.285419147744413,3.31001111110623,0.231024532216599,0.874371442425619,10.7435032289013
"PITG_18202",2.45777826939192,0.254621350755989,3.42864337389874,0.156401276738083,0.719191029520468,10.2484234478131
"PITG_18203",2.90421935613383,0.349595004486361,4.13931642482805,0.399398429406238,0.642558310414122,8.69537478824131
"PITG_18204",2.73562811817474,0.319636763355265,3.78898912170089,0.268670090604651,0.887710584284213,8.86791495989964
"PITG_18205",2.66775106843602,0.30783894990945,3.15639575778586,0.209019922192618,0.743351876318856,9.56845317410932
"PITG_18206",1.8724632946193,0.139376399719459,3.3284745515731,0.167190296535349,0.404847895290557,8.85572249280875
"PITG_18207",2.74276151226722,0.29651364053986,3.64118961033294,0.289199011896687,0.820057380260459,8.52309907889831
"PITG_18208",5.72126459870193,1.23255584705214,2.22773414939744,0.453898704668454,1.42790936197634,5.08414535228265
"PITG_18209",4.97286011811632,1.4231226438861,2.63493121013521,0.871259397277913,1.52112340195938,5.29549868935576
"PITG_18210",7.50467743542369,1.7132053655929,4.12745377473755,1.31528446154198,2.97360832931388,6.65077389471058
"PITG_18215",3.97880310055209,0,1.76443958358969,0.600212333357025,0.631995742834031,4.4431346042113
"PITG_18216",5.89075748193834,0.730094181973235,4.12478038484518,1.12383741789272,3.56391975589781,7.37378479094873
"PITG_18218",4.16260586184208,0.905936828630931,2.35511821883047,0.484568753236206,1.80839356701543,13.8230547445372
"PITG_18221",4.13640968494786,0,2.29613574983184,0.557184214456375,0.73134181311278,3.62500068076589
"PITG_18224",3.71821526770529,0,6.15786946836453,0.893784924475907,0.34215414644126,4.32187289409509
"PITG_18225",13.5669995665846,0.147887142687427,0.589532352731773,0.217393064561152,8.95597311049975,12.0815490874585
"PITG_18226",9.18605036757106,0,2.38460027975209,0.53497263081135,5.80737049068173,7.11229354182697
"PITG_18227",2.78383516011894,0.438018133736052,15.0658407098562,2.79253871541191,0.278079019330253,4.61089244071109
"PITG_18228",6.11060618286547,0.715631749738198,2.94137655746741,0.836604635812874,1.86215526576697,6.50034041479435
"PITG_18229",6.37734541616287,2.34375126324264,3.9998998800786,0.924569556580984,1.94715140201806,6.30100761846567
"PITG_18230",7.15150923668936,1.40450603831787,2.85025260982115,0.778052709230019,2.06238579504161,6.41031473466239
"PITG_18231",7.09154364956082,1.14181850287429,4.87320313464832,0.822973181369322,1.84177430696741,5.27390616672149
"PITG_18232",5.5142494871012,1.01145263647588,4.80286482589543,0.515036208241064,1.90871831480112,7.62227308114273
"PITG_18233",6.28030422136757,2.69688506137765,6.53473511248871,1.87235317115966,6.50645216986727,8.39931386231539
"PITG_18234",6.38058357652395,2.68074913277083,7.32563691704951,2.45349354703303,6.15523986853822,8.79200522985004
"PITG_18235",6.07057421220691,3.29468043380395,6.39262468909737,1.86930264149926,5.52429819685328,8.1537086857426
"PITG_18236",6.59421181393238,3.7357346595717,8.40491127340224,2.74881856726121,6.2287823465878,8.6959558992223
"PITG_18237",6.73221746518869,3.53386097045607,8.19334599850748,2.49212386556928,6.73943414698248,8.3315423544725
"PITG_18238",7.53562456609146,3.8220871243641,8.4597903270368,2.58757519402905,5.38278705061229,7.51389944864195
"PITG_18241",6.31698732773777,3.11832357326462,5.78490172661971,2.76770955934569,5.05202584815934,8.05661645349396
"PITG_18242",6.18540668735039,2.63312763494834,4.808915703126,1.77478404259885,7.89313442412087,9.06520438214313
"PITG_18243",6.88129085357617,3.72988498509675,7.59586980246962,2.55167523236934,6.67213603705261,9.40058339102608
"PITG_18244",6.4402039952199,3.81391609714816,7.28045493876795,1.97050644727433,5.62732681030681,7.43587424011151
"PITG_18245",5.44013453476521,10.1468491001636,18.0192349691468,3.20871804094651,4.76820177722032,7.85566711276188
"PITG_18246",6.33387336201974,2.88522660921418,7.47267106113701,2.07424219171368,5.17702225781059,6.63200144984263
"PITG_18247",7.49282396723233,2.89906702643201,6.14016873405478,1.05362955563751,3.90765653031168,6.33658293996112
"PITG_18248",6.23885122570926,3.45077830515416,6.80122377651303,2.10916298661671,5.53407241409922,7.911456814403
"PITG_18249",6.17696945614668,3.37963197167797,7.28762204434593,2.3418691076507,5.48813942343563,8.25592808685728
"PITG_18250",7.4066383213584,3.08183544288177,8.58120789205625,2.53631172267343,6.90208571829614,9.49670992171409
"PITG_18251",6.36912408734152,3.09069073965972,7.88078583690037,2.60523305745411,5.46580847985768,9.24660194415459
"PITG_18252",6.85763724471046,3.49591243315616,6.83678437619323,2.1694263942177,4.95137274431199,9.78567790910159
"PITG_18253",6.19556111282755,3.06954324550389,7.86476454545411,1.94436007099337,4.46275979780236,8.16072553477866
"PITG_18254",5.87926172815479,4.23774629564913,7.82337570465914,2.45306898244203,4.97401619687998,8.07422718734287
"PITG_18255",5.6922092278338,4.01293684776469,7.87288307387317,2.69172430017041,4.18154443170977,7.67323557642173
"PITG_18256",5.90625122519707,3.21381581572471,7.67503348220691,2.20565252558259,3.98678038097808,7.25990557418378
"PITG_18257",6.3130446907425,4.2551431196525,8.63298293960987,2.36292948232403,5.14996898769885,7.97517675148223
"PITG_18258",6.22897129971873,3.88691069274326,8.75398691458006,2.57406660995488,5.35837605992093,7.71259408031603
"PITG_18259",5.71286764561739,1.06436483911216,5.02648097411092,0.438876744260291,1.78250171011425,4.84037636050223
"PITG_18260",5.55715148984021,0.501910749828008,3.94196141092804,0.917682512970817,2.1590283555348,4.88257869057606
"PITG_18261",6.01175713631492,4.61528962204262,11.1182740950449,2.21845223296307,5.49106401657382,7.9716629229528
"PITG_18262",5.81545634584988,5.49433853795898,10.7110810666224,3.06981647169673,4.75845069901879,6.89798741395419
"PITG_18263",3.3595805525051,2.22473701608042,5.02588490407801,1.54722016581402,2.22366854866757,3.82809362888999
"PITG_18265",3.14633551879876,1.20647503710774,4.44686138999419,1.26586363105188,2.79068341058295,4.65285001299463
"PITG_18266",4.51691405878335,3.43262573501231,7.40855071858859,2.00123855841095,4.63809373155286,4.87489330861939
"PITG_18270",6.52405523789546,3.58658200941059,8.62131301688591,2.43474155689955,6.29739129174695,8.58672250698661
"PITG_18271",6.17743735889283,2.94805569775511,8.12220487475438,2.59758191951899,5.34224053018824,8.06388637554932
"PITG_18272",5.73797605789368,3.79080619828405,8.70972455741569,2.28941030655903,5.74319592158251,7.74776647223854
"PITG_18274",5.58871832417393,3.78678760023541,8.19284102548694,2.04446651459439,5.42094407101258,6.6265244423319
"PITG_18275",6.54479157702661,4.93125461378437,8.79513080980637,2.73029448345335,5.88228152006368,8.71728850530656
"PITG_18276",6.46749002032728,4.93892220153011,8.87564880446425,2.48762947323461,5.69199097783504,8.95423453980148
"PITG_18277",6.34913708864166,3.17222166551227,6.64903760778391,2.11357262738758,5.54617363985971,8.10564078169195
"PITG_18278",5.77768176748326,4.62164328255808,8.22186568414315,3.05695908808884,6.14374078982463,7.92051219583864
"PITG_18279",6.16934355652038,4.23919583730311,8.82604673773734,2.58155949015458,5.69027985391394,9.00407317460534
"PITG_18280",5.30457790134837,4.61818528652487,9.75906688408903,2.43880665769039,5.18190297667962,9.10833411801359
"PITG_18283",6.57202205989718,1.66276359601807,8.56774401077398,1.80983347987953,6.2692693516435,7.52941276668004
"PITG_18284",5.7802832873406,0.493862254957976,1.97294713206162,0.471742877018798,5.95004510187947,9.58227518851235
"PITG_18288",3.45181726148326,1.25587924066289,5.91488522570111,0.792925373768915,4.51781613340501,6.1263485111362
"PITG_18289",2.99526902071019,3.43691446401911,6.82366168336947,1.94354944787294,4.56457625796905,8.30251126749801
"PITG_18291",6.07767610238919,1.42666625136316,5.44354890691306,0.988987418051021,5.49045435934273,11.5790507741094
"PITG_18292",4.95227438061795,2.55400031750391,6.59655792301467,1.12292728378007,4.62706621029838,8.3838603931485
"PITG_18293",5.30893278800342,1.30520167362029,6.24234330701179,1.42761794220767,5.4798505042829,10.8939965549571
"PITG_18294",5.31461148959071,3.74670783624217,10.8497720316068,2.49291662079123,5.68495409665069,10.0570772459678
"PITG_18295",4.42216811303324,1.79689973172397,7.08101322318969,1.46396884009805,5.18741792577404,10.2370994817577
"PITG_18296",3.39837065477874,1.73931697240363,5.53546901947378,0.549074423200687,6.25842784369564,7.80807526063037
"PITG_18297",5.41001986430705,1.98933558124478,7.01950826630708,1.071740217996,6.02914933490237,9.38179067501894
"PITG_18298",5.06398762114232,1.21224486899941,3.60568034624766,0.673438835136882,6.34199441717842,10.3281281865274
"PITG_18299",4.34201062793751,1.25843572382142,4.6409582075277,0.785498628964096,5.62174403896968,8.98947043917692
"PITG_18300",1.48166456422304,1.56804735644087,5.015321494977,0.828567742167468,0.323604693166746,4.90871695604595
"PITG_18301",4.34911947079949,1.90251280314635,5.07091047737983,1.33804368381241,4.16013362089483,10.2769492890938
"PITG_18302",5.30462345899751,1.26383811459354,5.15578210284084,0.888059563066094,4.38378996491883,8.86958517194949
"PITG_18303",5.12982254511361,1.93825515850188,7.71970574410394,1.44176315258236,5.52938763603792,10.9838423371349
"PITG_18304",4.79310022724516,1.62943444429278,6.16719647337217,1.03974743447578,4.8955116826281,10.1957909351313
"PITG_18305",2.68467478784268,1.08384108034705,3.5229125413337,0.600521007789717,3.42168318252833,5.41962600344781
"PITG_18306",3.72733241039714,1.05618508647067,4.74534883203295,0.711047425707495,4.76980294414171,8.46179315828071
"PITG_18307",3.24689332742874,0.655578004496871,2.12436975910727,1.01188035575408,3.8613399079293,9.46496847544858
"PITG_18308",3.80535987148952,1.17893919924578,1.77253943548908,0.415967615442539,4.19508761319979,7.93548997231302
"PITG_18311",4.30547582778046,1.12810646636805,3.55162822929413,0.496692706776953,4.41614574972994,10.2066471261299
"PITG_18312",4.0248584770801,1.02711127597511,4.50089147479999,0.849162099298622,4.71147259796182,8.76315021468755
"PITG_18314",4.37402546225655,2.215395005887,6.75289848538955,1.44407257787971,5.29664581051471,9.25414046835934
"PITG_18315",4.82645800675126,2.14097032311468,7.49722880514231,1.11433885037079,4.85715603918656,9.79905171093514
"PITG_18316",4.15753794029729,1.95464199631163,6.48062091879289,1.15533495351644,4.54012530408303,9.49595000809104
"PITG_18317",5.09186048508935,2.80666971361374,7.61894611789326,1.61246444162289,4.3898007508688,11.2856289164203
"PITG_18318",7.12113680424555,1.51645562628053,7.60545450171892,0,1.1298271796259,6.38301708612808
"PITG_18319",2.7816287360403,1.54054784389698,4.17884570328904,0.631449475626388,3.54555127414713,6.00667629432964
"PITG_18320",4.20194875825632,1.93784255561277,4.3863568531304,1.10066443864681,3.90706955804101,5.75990660698382
"PITG_18321",6.26922642753309,2.4410308926438,6.20173909530729,0.681388480277157,5.02065209892131,7.60671541615256
"PITG_18322",5.30095075996469,0.723922406538111,0,0.462302986097489,4.83881890514721,7.1961384391518
"PITG_18323",5.82195744862016,0.371197334714579,0,0.648080424272797,5.2057104242798,6.63384306047463
"PITG_18325",5.02942909417868,0.919418260028663,3.96625938834973,0.330746562051474,3.98555361082552,9.14757182083046
"PITG_18326",4.56463635313657,1.24648574610061,4.00802518015765,0.49213337051669,4.80306381398043,8.74410138479398
"PITG_18327",4.88736862260009,2.45511882111404,8.52175522190787,1.19206048450045,5.61536485097636,10.3252139148566
"PITG_18328",4.43488058182757,1.87439916284784,8.7620314036317,1.16250684470304,4.96592334167397,9.70868178504256
"PITG_18329",5.35047429021095,3.04474300025097,10.8365811387236,1.4012852838874,4.80718607285871,10.8068218050146
"PITG_18330",4.43590609558014,2.50341438803625,8.01251493467572,1.44162522543912,5.22299162265704,8.91830478061261
"PITG_18331",3.94963102747977,2.12349791118389,4.00624509421691,0.988498694004769,4.17258733410585,8.37850741272332
"PITG_18332",4.71132819706939,1.75524044222411,7.00435031592516,1.32374274693782,5.70249372431417,10.3948240493479
"PITG_18333",5.0914816787627,2.11062162367039,6.95816461835927,1.15196588783318,5.79539213961376,9.61906123380388
"PITG_18334",4.48194998529501,2.34293992601172,7.95982563118322,1.02724158452294,6.10309952396584,9.96271713296993
"PITG_18335",3.81180788469659,2.4410308926438,6.87441888230674,0.852550863330899,3.8748033040864,8.19227514771444
"PITG_18336",4.30809306117266,2.14274163718044,6.01497384333091,0.906511057554221,5.12495256729381,9.24562104513548
"PITG_18337",4.96873453420756,2.33375653026249,8.40415502659559,1.21986888552698,4.27442293856387,9.89260230739355
"PITG_18338",5.41487443236154,2.04739095646871,7.25098536576363,0.764770559552877,5.01180611350632,10.5206233080739
"PITG_18339",5.39397346348853,1.05888905421229,8.47749986614546,1.79437257164938,4.89891328703109,9.11034402242394
"PITG_18340",5.34808096048578,1.11380448968082,5.83263433879349,1.29568768424732,5.63188554005946,10.3699625994959
"PITG_18342",8.044225561876,2.67241401254347,12.9530199722769,3.36791228884673,7.24702582910609,12.4282556487723
"PITG_18343",4.18141524489735,0.672671356958916,6.5542371409276,0.304475975956145,4.92881144242217,9.58758543731351
"PITG_18344",5.50924845705526,1.35302441475765,4.81865043558123,0.699911492950792,4.10514070085987,9.96369342297207
"PITG_18345",4.1761929822351,1.0846583421177,3.47191729921673,0.635570812448137,2.1280019223395,4.11538575194143
"PITG_18346",5.37939455142298,1.36245394760668,3.124148830299,0.674701553511225,2.7172120217832,5.60714698889342
"PITG_18347",4.93272052360665,1.03796412046249,3.81025440159636,0.85303561098333,2.64126799037081,4.41486562864932
"PITG_18350",7.08945371667483,0,12.1259646103787,0.724081051671852,3.9690718583708,6.00534046591209
"PITG_18351",7.17722803278067,0,3.81867764513994,0.122004870110562,4.04787025201153,3.75590530389858
"PITG_18352",4.49496178138078,2.83219199891607,8.33403156850223,1.46348632245011,4.85658669848727,8.93414667166915
"PITG_18353",5.15029294436914,2.62674917815127,8.17658506303384,1.54679250524008,5.85608948780612,10.1395829043499
"PITG_18354",5.03446308410423,2.22654943112996,7.6207848487046,1.52735378536077,5.2821043650414,10.0430284959422
"PITG_18355",4.18835051083647,1.81611765731684,4.98372944902615,0.810838299445847,5.63631213417738,9.32272170924772
"PITG_18356",4.43985680926629,3.0465302977135,8.76025305909759,2.03271583279779,6.06565102440067,10.9587117915583
"PITG_18357",4.61545747360751,4.37532358988666,9.64156308149941,1.47401572907917,5.06768417152358,11.0564325268399
"PITG_18358",4.46452608224771,3.0463730918946,7.82524866600253,1.22260316359051,4.27359289942912,8.46764712446057
"PITG_18359",4.83614453593186,2.21648617684668,7.87297003013977,1.4081015560649,4.95975812311005,9.71938313435163
"PITG_18360",5.04240975650575,2.14400247201208,6.7027331543968,1.38758647517173,6.38567428145629,10.4026908347169
"PITG_18361",6.25534989765562,2.95468857031888,7.58073639596543,1.4210048858675,7.07789328396497,11.0769164088339
"PITG_18363",6.94321658930444,0.70758028807531,3.94161483609532,0.483656574976277,5.0755850729619,7.32758559145194
"PITG_18364",6.22605363984674,2.08278510160347,7.09847767743891,1.29914116669716,5.81398576245373,9.48786876213791
"PITG_18366",4.269411198932,2.25846485325522,8.39898896229042,1.45754040459364,5.3658531691607,10.2358225953506
"PITG_18367",4.58915537455227,2.10489130834021,6.83610324538906,0.502683319440433,5.26095040115605,10.0326284086488
"PITG_18369",5.63435637076254,1.53106081906339,5.69549660792996,0.968876203813454,5.66312587650218,9.71184779459994
"PITG_18370",5.04533874219064,2.1211569778902,6.90051110200292,1.71784429340708,5.79303285808721,11.332124424256
"PITG_18371",5.24402633036885,2.36378307958545,6.9563623797629,0.88639532841246,5.47344255452364,9.26157506970303
"PITG_18372",4.81871189741251,2.32743566269904,7.16533791108604,1.4225394079105,5.52668928333778,8.87563261348253
"PITG_18373",4.95665655302234,2.26863768782695,7.31726984534261,1.10602569151987,5.07689134332032,8.24396664036852
"PITG_18374",5.05055781355539,2.45348070965008,7.35492336715736,1.26148324717695,5.52254310244817,9.47514264089165
"PITG_18375",5.41467464129509,2.31747771967652,7.84426971996837,1.58052654571789,5.77569587473615,10.5491564772474
"PITG_18376",5.39621758606609,0.0560563657595067,7.12325830653805,0.909876935027614,5.37063593173936,11.1492998631309
"PITG_18377",5.54596230690158,1.10103624170262,5.18476671892703,0.812138807269357,4.18151034188121,9.53123091115544
"PITG_18378",4.72299143669459,0.211290700711452,8.581049186471,1.30763561493626,4.64842643548935,10.3801126781143
"PITG_18379",5.02754027857696,2.56677599672281,7.93911068283038,1.44409519275055,5.3895983105234,13.2847241150874
"PITG_18380",3.5480277721213,3.81076548496309,10.627649509334,2.34358779010355,4.9480300471119,12.0760536536817
"PITG_18381",2.62334455967855,2.72088113844546,7.43713534893836,1.63264828182006,3.93039287500787,6.83961749264384
"PITG_18382",3.62072475599201,0.897647167452924,5.11783733891668,0.561739361323428,2.61075415667362,4.81645890996881
"PITG_18383",1.87588613246749,1.04005218402814,3.02357491409971,0.624174795961647,3.51440486637584,3.54958277152886
"PITG_18384",3.61685809278309,0.904096742467911,3.93148746786223,0.789643211199034,2.14880994979865,5.86413205420692
"PITG_18385",3.319428671663,0.737980629914218,3.41079049591472,0.734653613392315,3.27718222410513,4.97756840472033
"PITG_18386",3.19780782533112,1.36302073992964,4.19029165137139,0.610298784134167,2.85780410623873,5.85904366304589
"PITG_18387",3.81342395147729,0.791546641735755,0.899648868865581,0.208031555967578,2.55226080977538,5.57612248314883
"PITG_18388",5.10027057172107,0.536308297227455,1.21380993548909,0.0955080655227085,2.27362042430627,7.32040150920405
"PITG_18392",5.06897118261167,2.43671915717602,10.3655993648544,1.40381354399159,5.32049954824754,10.2981725435938
"PITG_18393",5.9769693045071,2.55669218922967,10.6751396725926,0.0787540934732291,5.16043477019246,10.1006521370849
"PITG_18396",5.247291288478,1.15978493108153,5.60726963055832,0.512983515844298,3.74893623238305,5.50594255778759
"PITG_18397",4.60401013739031,1.93650877100767,2.37342041416496,0.779172206063946,3.53528111891409,5.86904622484467
"PITG_18398",4.73015386915898,1.2034157402912,4.65369950970674,0.554942761564864,2.58316043672782,4.75740893047459
"PITG_18399",5.13739627271266,1.95114906359987,5.34514558860209,0.761009290073478,4.53508591396089,4.80936667350186
"PITG_18402",7.10783733763779,1.47290901091945,1.61193489197351,0.630973216477618,4.00029070094601,5.81352273825801
"PITG_18404",4.65716872349453,1.43020551065969,3.82073657625654,0.404022757658837,3.21957628847583,5.92799174402458
"PITG_18405",5.06095755340186,1.97961011193905,3.53286728442962,0.75254937794766,3.20338772257751,6.25085312065368
"PITG_18407",5.446032455921,0,16.1907834660409,0.203394314592415,4.15482216982074,5.65325175313309
"PITG_18408",4.80822458757121,1.94764762187887,5.42698961859224,1.14019378479575,4.31816380000994,7.38757119186743
"PITG_18409",7.04795930504378,9.10477016221796,25.7349859373969,3.05000222634857,3.81617709027555,6.17260477133663
"PITG_18410",5.5461008386192,2.15608233940764,4.47468627875435,1.09289798997799,4.28339951199254,6.7128093125294
"PITG_18411",4.59471227167268,1.74553561455503,4.36108033313808,0.972473364063144,3.03091762360678,5.24664680758638
"PITG_18412",4.19897002157933,1.86868306059627,5.19218490317065,1.10517030458604,4.54963855699262,7.00043154902285
"PITG_18413",3.57939153217639,1.90152659608467,6.40012740969015,1.69810277934007,4.96936551206327,6.004757666142
"PITG_18414",6.50218433070022,3.05611848514849,8.81662426438142,2.02273176827368,5.88716072689039,8.66862516160556
