"X06_3928A_cov.sum","P17777_cov.sum"
"PITG_20663",39.9778099015119,39.9745749741657
"PITG_20664",45.7523709177609,59.1734824771578
"PITG_20665",42.3129939082097,58.7685477618612
"PITG_20670",58.1606173913166,45.417634129794
"PITG_20671",3.46327651450292,6.39052447908288
"PITG_20672",10.6140093726373,14.8856402900271
"PITG_20673",3.50239717423437,3.45261852233127
"PITG_20674",23.6608897598903,23.4746239280285
"PITG_20675",27.4281962828012,43.7000451733989
"PITG_20676",32.3284706791516,23.3351636423607
"PITG_20677",26.940638780877,6.50362645129886
"PITG_20679",26.4044335337288,44.4737216943921
"PITG_20681",26.9490515560582,35.6768678930873
"PITG_20682",34.2937657769578,21.9492246285602
"PITG_20683",15.3869942163709,17.8858592172918
"PITG_20685",56.2389628986218,67.1114665579526
"PITG_20686",54.1944140886684,58.2302111863468
"PITG_20687",20.4013845882568,23.9328672587667
"PITG_20688",60.5937158806257,77.5758230380362
"PITG_20689",30.5456530530688,34.6530528314714
"PITG_20690",33.3457092217507,39.7092927046534
"PITG_20691",56.8556753141101,26.3966298645732
"PITG_20692",55.9179361276458,89.9690928956083
"PITG_20693",50.4160326641381,82.7849201272997
"PITG_20694",26.3513202091779,20.0487405749756
"PITG_20706",27.0676843523035,34.2871245172308
"PITG_20707",34.5318866049766,45.0310744538459
"PITG_20708",10.7672715129034,25.6582633678049
"PITG_20709",55.9475990899944,67.5328363472604
"PITG_20710",29.825277888376,41.7833692794653
"PITG_20711",31.3759104578698,40.3744503903548
"PITG_20714",57.2267137816526,59.8878125899746
"PITG_20715",71.9251142362636,69.9902070309216
"PITG_20716",43.0896528298666,39.3834230841185
"PITG_20717",58.6418802367585,65.479477140363
"PITG_20718",52.5560282278813,46.8466435690693
"PITG_20719",45.1606633915456,33.3100658244773
"PITG_20722",37.0212741232397,60.1838922713256
"PITG_20723",28.4210719884854,44.2189483943739
"PITG_20725",25.1495929339614,51.4091091697875
"PITG_20726",22.6765317273827,31.5599934855704
"PITG_20727",19.545411700121,26.2101382175397
"PITG_20728",23.5341763819444,29.8583313121057
"PITG_20731",57.8132876244396,64.3788254323477
"PITG_20733",31.7911305334202,25.4541302671283
"PITG_20734",35.0303611204368,47.5602355877215
"PITG_20735",63.2113907207302,76.7176240707817
"PITG_20736",73.7846330799093,75.4950868814235
"PITG_20739",59.9534834433875,66.9816261076111
"PITG_20740",58.6969766332166,68.1032858213682
"PITG_20741",29.1288495123208,14.1498972170875
"PITG_20742",60.4113779794603,69.8192492547968
"PITG_20743",61.4943397429158,63.0123461526234
"PITG_20744",71.0774149062601,81.1371954700891
"PITG_20745",59.6852408788079,63.3863809053084
"PITG_20746",58.3870208084021,61.1774220133918
"PITG_20747",55.6732267049705,66.9116724039163
"PITG_20748",71.6038424015368,68.5014140172735
"PITG_20749",66.2468705872983,76.3305169133242
"PITG_20750",56.4784190041835,61.7201480601613
"PITG_20754",15.3670729138305,11.3359245765985
"PITG_20755",35.9086466613458,36.1750090012457
"PITG_20759",22.5727358546993,25.5374220241783
"PITG_20760",25.9216745192397,34.7014507801822
"PITG_20762",59.1716091605645,65.908705778558
"PITG_20763",53.0728825495067,61.0491558621902
"PITG_20764",62.3524187370909,71.1672186272825
"PITG_20765",52.6822859941928,54.3631380766448
"PITG_20766",44.8143366546322,48.0546088215513
"PITG_20767",38.4895521419163,42.8360125429736
"PITG_20768",32.5683361960371,36.8604838158445
"PITG_20769",33.7161416001528,50.0751991704151
"PITG_20770",44.8817292748887,51.0082391478387
"PITG_20771",34.5345993231256,34.1722601915971
"PITG_20772",67.5527405816947,26.6426531464591
"PITG_20773",141.600040090279,83.0694800763454
"PITG_20774",65.0654953149991,34.0533534496204
"PITG_20775",31.0325716656521,39.8883138530887
"PITG_20777",22.8538574377508,25.4308092065683
"PITG_20779",37.2646030508325,56.4140537445413
"PITG_20780",57.1346846194284,71.9784947366426
"PITG_20783",44.2743661423752,66.8776937668444
"PITG_20785",57.3286728251545,71.5570862739792
"PITG_20786",53.1527831964332,68.0810134725532
"PITG_20787",56.9916134149903,67.7329551930455
"PITG_20790",57.1062189283777,58.3677483175452
"PITG_20791",71.9414173859105,70.4035864790075
"PITG_20792",75.2682664262813,80.0476909091375
"PITG_20793",47.8396632190827,61.3550007293112
"PITG_20794",63.9869837097202,62.0410255051923
"PITG_20795",56.3051549427856,61.2790504896569
"PITG_20796",51.2064489384438,66.7981508419112
"PITG_20797",57.9660654009416,68.8648246869147
"PITG_20798",57.2909895283579,57.9001639186855
"PITG_20799",67.3775146828452,74.6940698779478
"PITG_20800",64.7038007609992,67.9670807822522
"PITG_20801",62.226123851295,62.1698049215319
"PITG_20803",55.5541077369504,60.8636552575725
"PITG_20805",114.07707709888,118.923986565218
"PITG_20808",51.1048370206895,65.4113661584349
"PITG_20809",16.3745358330896,14.2260826933846
"PITG_20810",30.8647872502461,25.2360463347486
"PITG_20811",29.3882834283263,32.6411277318924
"PITG_20812",49.9380961591467,51.6119726705157
"PITG_20815",56.5012727204774,80.7058134043054
"PITG_20818",18.0785983986575,22.2198492153753
"PITG_20819",15.0314200194896,17.1087521785386
"PITG_20820",21.5706022263992,34.6957191963671
"PITG_20822",39.1723964098037,53.5467980190343
"PITG_20823",14.7095365791153,23.8541357599394
"PITG_20824",10.9796032498527,65.000566039179
"PITG_20825",10.2646415651635,54.1173591599714
"PITG_20826",27.9138468084751,18.8674012345033
"PITG_20830",51.6246750724102,47.2265135539937
"PITG_20831",24.9182648924948,30.3618843959812
"PITG_20834",46.3843911382795,50.8670820166046
"PITG_20836",29.3306660461908,27.3972617917113
"PITG_20837",49.3989142825803,60.9434282716639
"PITG_20838",51.8071160228759,59.7758500136688
"PITG_20839",46.6160488089143,66.3558370861176
"PITG_20841",23.6507571302167,26.2374091144282
"PITG_20842",24.7738232470773,24.9188650213477
"PITG_20843",56.6746993747445,76.990416408784
"PITG_20844",49.7693859463726,64.7899616217241
"PITG_20845",28.4367166899017,39.7055338834254
"PITG_20846",54.1655178799683,76.8173909301457
"PITG_20849",58.8289480375474,59.2025961957242
"PITG_20854",5.48602408095004,6.43198525523358
"PITG_20855",36.0926957900494,45.0685258704723
"PITG_20856",19.1587745940668,20.4252649112201
"PITG_20857",0,48.4067472357849
"PITG_20858",0.166880857087927,34.2335013066371
"PITG_20859",39.3990615354016,43.352172665416
"PITG_20861",122.272272446886,129.998580863826
"PITG_20866",36.7479505717014,27.8656510133222
"PITG_20867",57.9739060325238,65.5282046531585
"PITG_20868",40.9244582668699,43.8006435265026
"PITG_20870",39.3863297001719,56.5096233480488
"PITG_20877",29.685134972724,37.1703714384157
"PITG_20878",28.8330057812322,34.257467392806
"PITG_20880",41.1370206703273,38.658967213132
"PITG_20881",37.3187687821014,44.3716534760818
"PITG_20882",49.7591743845728,51.2422627291047
"PITG_20883",25.3717749230905,62.5039481808498
"PITG_20885",16.63672349137,59.641978089181
"PITG_20886",34.570927095412,85.9803877955368
"PITG_20887",24.4050129114424,59.2670373829472
"PITG_20888",22.3363498463431,48.9935748843805
"PITG_20889",144.943415647373,12.3677655994913
"PITG_20890",102.374631654268,47.6899307943002
"PITG_20891",5.06746698875829,36.663615597089
"PITG_20892",35.8250301001169,30.669267197342
"PITG_20893",52.4972085691077,36.9012803770513
"PITG_20894",46.7676328270762,29.1940763159384
"PITG_20895",37.9944544017368,31.0009921020491
"PITG_20896",25.6253045169069,40.7321986587014
"PITG_20901",69.3455213416801,76.8158710857134
"PITG_20902",61.2850027316749,69.8776686064895
"PITG_20903",68.0087370636341,69.5730401508662
"PITG_20904",51.9031759471174,60.5015783511163
"PITG_20905",31.3311897122572,37.5111081905726
"PITG_20906",45.57620628697,60.1836890293964
"PITG_20907",38.8936614809616,44.2074990019896
"PITG_20908",39.0267792804061,44.3389408854217
"PITG_20909",33.2346808784408,27.0935521742043
"PITG_20910",39.5582493900735,28.4607918190907
"PITG_20913",31.6880327962481,33.5444417586614
"PITG_20917",39.3283656913525,33.664815982472
"PITG_20920",25.3422343735396,29.6608617401392
"PITG_20922",40.3193641705119,9.36438501709153
"PITG_20927",61.8153470851025,65.0249205551955
"PITG_20928",57.2133367815231,68.3479880417065
"PITG_20929",73.986577921273,57.2821452714842
"PITG_20931",3.80364388271502,25.500256804086
"PITG_20932",69.3918802913955,58.7987406494047
"PITG_20933",20.5098082719171,36.8004039881424
"PITG_20934",22.3264828505082,6.24734257197333
"PITG_20935",48.5090790331215,63.2349064691571
"PITG_20936",19.8639439514614,10.2497640057342
"PITG_20937",28.9178968120683,59.5915758806799
"PITG_20940",41.7176199519,27.2627440608928
"PITG_20941",84.2626806969602,135.410562850687
"PITG_20942",49.4604262711713,71.955543287978
"PITG_20943",58.6019369054293,60.6960543702154
"PITG_20944",30.9639826559073,30.2387878030579
"PITG_20945",32.2759247426359,34.52494789834
"PITG_20946",13.5918738251365,45.7171862471256
"PITG_20947",13.70680920759,11.3016125511465
"PITG_20948",22.2264109401151,7.08907936545719
"PITG_20949",30.5148863067326,77.6020245635002
"PITG_20952",30.8452181091588,46.6848994324296
"PITG_20953",25.5818033200086,32.2574045381965
"PITG_20954",41.6320960679358,24.5377372239249
"PITG_20957",31.0437007478095,9.60416159861134
"PITG_20958",31.9703853612545,22.0789595897089
"PITG_20959",23.8109661921375,21.0712407044103
"PITG_20960",29.1658283472685,33.7056581966432
"PITG_20964",33.0788346196956,27.8440650905927
"PITG_20965",17.2556295961379,14.5438514032183
"PITG_20966",42.6895874881178,39.733608343442
"PITG_20970",59.6166397837797,43.1848237698296
"PITG_20972",32.0535921547513,53.9547879162255
"PITG_20977",72.2144001891079,74.7062712590052
"PITG_20979",29.9073639049013,46.30380174422
"PITG_20980",24.0661854596404,29.9217304334893
"PITG_20981",32.0776630606453,63.6922222840834
"PITG_20982",45.2423476268346,71.6402942534921
"PITG_20983",41.7490268627087,61.7191443497063
"PITG_20984",61.4769115343644,69.8173496126133
"PITG_20985",46.2884908961371,76.5945654835617
"PITG_20986",41.3956848172978,70.7712265115076
"PITG_20987",51.945052497314,40.2320949861959
"PITG_20988",49.8515651645279,76.5024844172853
"PITG_20989",51.1703609870211,101.004712674506
"PITG_20990",60.6756579442497,95.6182570624521
"PITG_20991",45.83278221151,46.0864512322296
"PITG_20992",42.0278617581925,20.1033234574784
"PITG_20993",36.1205945143115,23.3512332514609
"PITG_20994",53.4941212037122,64.7090547209668
"PITG_20996",69.1856622711332,101.249973469459
"PITG_20997",30.7171997212297,36.0006626578031
"PITG_20999",62.6691417519456,67.7823605227206
"PITG_21000",59.1958792049676,59.8198857602724
"PITG_21002",12.7040835350169,11.8324634473167
"PITG_21003",79.4827087237108,167.084346192342
"PITG_21004",57.3437884550785,96.7228412990451
"PITG_21005",76.0184074966993,71.7841878138209
"PITG_21006",53.2681764161585,62.523890249035
"PITG_21010",58.7068366897635,69.937582081688
"PITG_21011",50.2790387678777,59.2248624142998
"PITG_21012",59.6510636913215,66.1130147466287
"PITG_21013",69.8576354668579,77.1169150555333
"PITG_21014",62.9741949168779,69.3292603526402
"PITG_21017",67.240964429032,75.3006671651846
"PITG_21018",52.5367505653232,65.4398680342902
"PITG_21021",64.5892220376183,56.393807835463
"PITG_21022",46.8797273584633,47.0546491438042
"PITG_21023",29.8140933318728,34.9316257917405
"PITG_21024",62.7866075223691,44.5434035590909
"PITG_21025",33.0505915051227,36.1137448432204
"PITG_21026",33.3663982585548,31.994920170801
"PITG_21027",12.4893309707739,16.7326722490862
"PITG_21028",33.0491298403408,40.8506903757251
"PITG_21029",24.4529420136682,28.7778295896773
"PITG_21033",43.3428023343189,53.2209153313526
"PITG_21034",61.8274025235922,65.2339788035015
"PITG_21037",27.2170889334819,37.3513814417209
"PITG_21038",82.6585600477601,75.1817004560483
"PITG_21039",134.499618558923,156.136696150804
"PITG_21040",41.1893774095514,65.3414060864784
"PITG_21041",16.0025632523026,53.8782968810111
"PITG_21042",23.6048410489662,11.5109579988606
"PITG_21043",55.291609517738,69.0140413511358
"PITG_21046",34.2289548509486,34.1445349405153
"PITG_21047",35.9096561979882,36.1111322172238
"PITG_21048",32.172051987903,43.7934733809963
"PITG_21049",28.443643551229,26.979646118974
"PITG_21050",34.1533309537923,31.3700278253968
"PITG_21051",7.10252595154275,7.61860161872551
"PITG_21053",27.2278737930698,24.8444386828797
"PITG_21054",53.3757578863401,58.8654694607788
"PITG_21055",58.3965189483681,74.4647802782833
"PITG_21056",30.6200904076802,33.4219971354759
"PITG_21057",25.4115196585919,34.8071713881312
"PITG_21058",28.6971789531382,33.2421014696842
"PITG_21059",216.175476605134,188.070440994385
"PITG_21060",15.5324994090313,20.3879764055544
"PITG_21063",106.336126736924,144.785059972423
"PITG_21064",27.1357486032821,37.0738143546145
"PITG_21065",60.2152331645943,71.475944187287
"PITG_21066",70.1873160222587,80.3415919394571
"PITG_21067",61.5194781436406,68.432925320951
"PITG_21068",56.7953930642704,61.4585900152955
"PITG_21071",55.7883610026243,63.132344742957
"PITG_21073",52.8461172476632,72.5745375426019
"PITG_21074",45.5933187033207,62.6753951790891
"PITG_21075",51.5818497038588,63.1466184175375
"PITG_21076",52.5337271528225,88.1867628517168
"PITG_21077",59.3658363730559,71.2322292307
"PITG_21079",2.72247182206932,12.5400145521035
"PITG_21081",18.6173824461298,27.174290407252
"PITG_21082",34.2031608684163,35.2795009155536
"PITG_21086",41.026980295844,37.4323586286513
"PITG_21091",40.6277650635943,35.005515963754
"PITG_21092",25.7348072523706,19.0221706212141
"PITG_21093",14.7262666812587,10.965396611008
"PITG_21094",46.4231694222043,30.8790928566826
"PITG_21096",14.5817167157574,10.5033900104301
"PITG_21097",5.42709547690838,6.18251815221074
"PITG_21098",8.12796569833948,1.37437125467457
"PITG_21099",23.0684151177924,10.415341119145
"PITG_21101",31.793078699816,19.6524192566854
"PITG_21103",24.4740383466372,21.3081896740182
"PITG_21106",71.0873207742396,68.582708086008
"PITG_21107",35.9623799274518,0
"PITG_21109",5.14954857102917,2.48314035584091
"PITG_21110",48.8184263915107,57.7199374996254
"PITG_21111",11.8426872436988,41.6066980158893
"PITG_21114",28.4657811802743,44.6758168336674
"PITG_21115",18.2521260181325,12.4191717763419
"PITG_21116",35.9876267297136,29.2773442906923
"PITG_21117",32.4502285230103,39.7402461225538
"PITG_21118",35.8915829502162,47.5018819334395
"PITG_21120",25.4124362001234,31.6688593300103
"PITG_21121",38.217904621098,60.6676919894786
"PITG_21124",61.8497237557879,72.0930301213754
"PITG_21125",74.1687361591851,75.9025724360197
"PITG_21126",61.3414108217003,63.8468008374048
"PITG_21127",66.3024330350195,74.9054060163446
"PITG_21128",39.5554898905516,44.1326329208796
"PITG_21129",32.0434479810776,37.3443949597732
"PITG_21130",29.6736477028088,23.3542118281853
"PITG_21131",5.66624226293952,16.3052046461341
"PITG_21132",38.4968933637894,60.7372471821493
"PITG_21133",54.9080469915609,35.5508237435998
"PITG_21140",43.9978090242806,59.1140459602571
"PITG_21141",57.3068235247107,66.0495861523482
"PITG_21142",53.1577822171955,61.8405586682471
"PITG_21144",31.6156756257344,35.9728809702731
"PITG_21146",61.9277093411006,65.9695584956977
"PITG_21147",28.8697410449132,43.9291124026271
"PITG_21148",56.1673206717753,59.0274133293584
"PITG_21149",49.9678285845148,76.0567968850305
"PITG_21150",49.392960369512,66.7981829683807
"PITG_21151",46.8591490262396,60.5403882636846
"PITG_21152",16.8655475230044,15.5124890464787
"PITG_21153",1.50003495729841,2.66589475125198
"PITG_21154",31.3166473855105,31.4363052203269
"PITG_21156",28.9939325763363,34.2891759340615
"PITG_21163",42.9459533385674,18.3638920613353
"PITG_21164",42.5331299939897,18.4399320905277
"PITG_21165",58.0907215515725,35.0475257261373
"PITG_21166",42.1595116967141,96.9497755972179
"PITG_21167",35.141032799127,65.5853427109321
"PITG_21168",9.0950689720537,16.6101737443123
"PITG_21170",42.8037004919552,59.0357873385965
"PITG_21171",58.1915332377793,66.7501099797832
"PITG_21172",49.5420476251365,60.7485912151696
"PITG_21173",58.3653265005939,67.9982912854807
"PITG_21174",23.5225750634104,32.5490331707696
"PITG_21175",24.0523185621893,26.7363506909255
"PITG_21176",57.9066772237849,65.3005198869665
"PITG_21177",52.2383096371285,66.466061700585
"PITG_21178",61.943182654982,76.6430243115578
"PITG_21179",52.5492762277401,66.052928454241
"PITG_21180",58.6242006685054,69.2388037363358
"PITG_21181",52.7099850710339,66.0909874239117
"PITG_21182",49.1656197530806,59.3595110466612
"PITG_21183",50.2147776492395,67.6205841287711
"PITG_21184",57.7901060425241,68.1916026099612
"PITG_21185",55.1432272644083,69.5152160677772
"PITG_21186",52.6579801960487,65.7586290641528
"PITG_21187",61.4185379297476,76.4029363639003
"PITG_21188",61.9655280166134,67.7127926582062
"PITG_21189",58.3556859142281,68.7305142124168
"PITG_21190",55.6377111837509,71.3693645083793
"PITG_21192",65.0533997164571,40.5973674101228
"PITG_21196",4.87785196464302,21.0990888147641
"PITG_21199",37.1289296367105,22.6178949717596
"PITG_21200",41.2416966929297,28.1859638034145
"PITG_21202",10.0124127081296,11.2950572713799
"PITG_21203",34.6573044089189,57.6917182597961
"PITG_21207",25.9471948811844,24.7544141107214
"PITG_21208",43.7018984905777,32.5427012924491
"PITG_21209",19.4144324883193,20.7394159212543
"PITG_21210",37.13426893907,37.9592911913064
"PITG_21211",28.2352761043279,32.7169266440853
"PITG_21212",22.6973482735977,28.2493431597728
"PITG_21213",26.7556847611833,36.785491688216
"PITG_21214",40.9393453333717,42.8236675079214
"PITG_21215",28.0556014019974,32.184414380882
"PITG_21216",36.4724862749064,46.6424379289571
"PITG_21218",15.0140993274943,12.7955660318851
"PITG_21219",54.4912628668798,58.1419984009223
"PITG_21220",71.4133268188459,68.5113388184336
"PITG_21222",50.5071867546405,65.3850206061553
"PITG_21223",48.6422862334047,63.6669790106605
"PITG_21224",42.8882895542879,83.6106591907491
"PITG_21228",34.3946150250113,28.0775128995419
"PITG_21238",79.4243966190084,68.7308805747357
"PITG_21243",81.4334690591608,102.692488876019
"PITG_21245",40.7963781214147,39.170796638398
"PITG_21247",64.4368804754031,70.8625620340873
"PITG_21248",59.9309912522333,78.1935325734915
"PITG_21251",44.427166669888,60.3057143360801
"PITG_21255",37.1166835760425,44.7166805125552
"PITG_21256",82.0618534809606,77.1757172574907
"PITG_21257",83.4371918766405,83.0827045764202
"PITG_21258",103.214308829572,93.3810205460919
"PITG_21259",69.0091153450099,52.6329457726675
"PITG_21260",51.1678489965019,52.4105883698014
"PITG_21261",71.1971187638473,70.72070579322
"PITG_21264",26.8286666624537,24.3668133513917
"PITG_21268",12.4114385463072,23.1787258052183
"PITG_21269",36.4499729712053,49.254628263298
"PITG_21271",34.5939338568178,58.3625271694006
"PITG_21272",25.5779116479283,26.4095452753215
"PITG_21273",31.287410448136,43.0011966142921
"PITG_21274",53.9239502614496,21.4787741348077
"PITG_21275",35.4931184113312,14.5623047053827
"PITG_21276",31.8178875643351,15.9720326779139
"PITG_21277",67.9045258742525,64.0979820784207
"PITG_21278",59.3879466273687,64.3176819881397
"PITG_21279",59.1266170152762,70.5925511404685
"PITG_21280",10.4319982363769,12.95533351601
"PITG_21281",74.1670581985844,0
"PITG_21282",14.7378540562193,13.7297066399247
"PITG_21283",30.8572613918624,33.8735151630069
"PITG_21284",24.2035251481865,29.1455098182232
"PITG_21285",66.0831285712267,74.2362202256936
"PITG_21286",23.6916743299187,14.9062378173212
"PITG_21288",32.1361981203924,9.89242177265944
"PITG_21289",37.8546627334258,41.8418215862705
"PITG_21291",38.9248775949623,8.54095536831143
"PITG_21292",29.0867741662087,0
"PITG_21293",57.6656891499968,68.8928038292176
"PITG_21295",39.30084474691,40.4909433489505
"PITG_21297",25.2944928202821,30.9470222566756
"PITG_21299",31.7599314519888,66.4756850260533
"PITG_21302",19.2583341336033,23.6013599831581
"PITG_21303",0,13.7887050332449
"PITG_21308",54.3254259042717,55.111044416414
"PITG_21309",46.4221908196408,59.5395138128544
"PITG_21310",13.8385855239841,16.6251085684802
"PITG_21311",51.0589754400968,59.4659462160797
"PITG_21312",43.798225345332,54.1507389055081
"PITG_21313",8.87105024216646,99.7516987632917
"PITG_21314",14.6087034660013,24.4361789915951
"PITG_21315",36.4551825002902,41.7659485790753
"PITG_21316",61.4095701634764,65.0968240241819
"PITG_21317",69.118791943859,77.8123627640312
"PITG_21321",60.7437590072486,67.1632817972268
"PITG_21323",26.0589814418858,26.0448667860565
"PITG_21324",33.2391529538033,35.1651101941458
"PITG_21325",51.6676848056133,59.9331081710845
"PITG_21327",46.6015290593497,60.7743900100827
"PITG_21328",38.3598758532428,30.4800563443169
"PITG_21329",28.2770122091064,43.5126649665727
"PITG_21330",29.8275494714758,40.4462324940141
"PITG_21331",14.3443806374716,20.3000046943435
"PITG_21332",67.5612130733293,51.3057054026516
"PITG_21333",19.3443360006207,21.4550402493144
"PITG_21334",38.8635740031627,47.7381132607249
"PITG_21335",17.8737357611751,29.8294318734639
"PITG_21336",34.3127644334076,39.5630654932934
"PITG_21337",37.014811082649,7.08048495133608
"PITG_21340",47.0918918378857,18.7501976729005
"PITG_21349",84.7311621264473,82.0178985716784
"PITG_21350",60.3149811691843,60.2174854044154
"PITG_21351",60.2424262970819,65.875234930289
"PITG_21352",36.1380679297131,32.1288518124183
"PITG_21353",18.5252442029475,29.9655986250637
"PITG_21359",27.7294047915807,29.9023181981476
"PITG_21360",27.1670090721482,20.8689785419592
"PITG_21361",25.8409769746324,5.60194709895188
"PITG_21362",19.873038724633,23.2275241483646
"PITG_21363",24.6246541247919,23.5558457437487
"PITG_21364",70.2739546973354,58.8786394102535
"PITG_21367",2.04807265105201,35.9119701540476
"PITG_21371",8.32222748012938,10.0615855078715
"PITG_21372",35.0695135706522,25.8087837625284
"PITG_21377",59.1040344656195,68.1933605390435
"PITG_21378",54.9385868149886,68.6905137239598
"PITG_21379",57.1487312425409,71.6645919870471
"PITG_21380",44.3782277144248,57.1456799812135
"PITG_21384",62.2041405748174,49.7097465771328
"PITG_21386",86.8587735686881,108.169073461133
"PITG_21387",59.9419458692241,82.3222117143783
"PITG_21388",108.196266378694,137.444601507076
"PITG_21389",29.672091930408,23.171081595923
"PITG_21393",45.013663735936,51.588616362324
"PITG_21394",58.4790294619885,63.888534472238
"PITG_21395",58.7293549845029,67.941864177281
"PITG_21396",55.9049389059157,54.6185565291579
"PITG_21397",62.1432528732244,67.208872967923
"PITG_21398",64.3118474243731,69.039758855273
"PITG_21400",56.5795320284537,42.5802175587323
"PITG_21401",87.9460631417495,68.3591579650138
"PITG_21404",27.9403057059731,25.9498055335277
"PITG_21405",18.1860053201824,39.5370217082919
"PITG_21409",32.0708460622342,69.9336174744006
"PITG_21410",68.821087556243,71.4512960311717
"PITG_21413",22.4974481634406,45.4402413199719
"PITG_21415",51.5300444508884,81.8414561426934
"PITG_21416",59.2488217738656,64.8970802686233
"PITG_21417",31.562397328575,36.4951233874525
"PITG_21418",58.0151382629997,23.6184441018754
"PITG_21419",10.4390391685402,20.8100644366549
"PITG_21421",66.4538424984136,67.9032797515558
"PITG_21422",64.6135087271651,141.331938743096
"PITG_21423",26.5822902025736,94.3923304423844
"PITG_21425",25.2911731826587,21.2358042522771
"PITG_21426",40.2011470882313,52.8967692571371
"PITG_21433",82.2304547767699,106.648367905993
"PITG_21435",33.3995018915823,58.6617457080831
"PITG_21437",45.4478671108655,55.9379826607521
"PITG_21438",0,0
"PITG_21439",25.9199716812174,39.5819318865819
"PITG_21440",19.5621686473053,30.1624711934871
"PITG_21441",65.8553923662087,45.4153805332536
"PITG_21442",41.9625953390814,40.2232012085526
"PITG_21446",30.1170610380352,28.0850395649483
"PITG_21447",57.1254206051361,71.3198109820529
"PITG_21448",2.32836705262711,2.6014184759757
"PITG_21451",42.0609894516158,17.6760326677065
"PITG_21452",44.8648267666778,8.88668452357749
"PITG_21456",51.6877948633509,47.319611787796
"PITG_21457",31.6772689236146,35.8257906546479
"PITG_21458",32.5708304902033,28.5739863436522
"PITG_21460",15.5660873796583,22.9921753565007
"PITG_21462",78.385136907904,71.4070259658181
"PITG_21463",65.9256182526385,72.0834759064993
"PITG_21465",55.3513403115131,65.154775536084
"PITG_21466",15.723845154449,18.6693473972394
"PITG_21467",24.1734631651785,29.1849182777174
"PITG_21468",35.8862921351588,34.254920948503
"PITG_21469",45.7785415050084,73.726607997418
"PITG_21473",63.0970646812506,38.1821076178623
"PITG_21476",26.9884523295199,33.4313932753126
"PITG_21477",41.6124788512893,9.55687453976007
"PITG_21478",47.8958275808305,36.7955817802708
"PITG_21479",53.8586243685125,55.7721637830233
"PITG_21480",35.3147937674776,36.4313968348078
"PITG_21481",27.9324537676456,28.6437832078334
"PITG_21482",29.0168826412405,55.9536054170992
"PITG_21484",5.299880131656,24.4340564268339
"PITG_21485",75.1428888648754,12.2505863024429
"PITG_21486",77.0608594438288,26.3662978821774
"PITG_21488",14.1832394249045,9.84236477249064
"PITG_21492",9.66770265301285,29.7038294287097
"PITG_21495",10.8609328178401,18.1403375880625
"PITG_21498",1.08223584295265,0
"PITG_21499",9.6166164233957,0.242457096711633
"PITG_21501",25.8291588582417,13.7393261691548
"PITG_21502",24.8891154704355,6.5494135512646
"PITG_21503",49.5463826839978,39.1527516406968
"PITG_21504",69.7096292418943,77.0337944992914
"PITG_21505",56.7980310475805,52.5409486985548
"PITG_21507",69.922568832734,71.1988186071897
"PITG_21508",78.4720442525498,67.2492816500667
"PITG_21509",29.1355014113185,23.9414854916235
"PITG_21510",22.8237652795969,21.8714504842434
"PITG_21511",32.3996106169941,36.0561601988266
"PITG_21512",24.7410201518899,37.2793804930851
"PITG_21513",1.52638727007775,1.01373318924175
"PITG_21514",21.338677735229,21.515392798171
"PITG_21515",27.8214559486828,32.6980256911874
"PITG_21516",10.4156216689004,7.1988404726689
"PITG_21517",25.6187910838543,32.4429004046446
"PITG_21518",36.719584556527,49.4415885790222
"PITG_21519",21.95017881213,7.15043312546959
"PITG_21520",24.8194116064081,29.8638147807269
"PITG_21521",41.3870746976671,40.8394524911918
"PITG_21522",67.9644599456463,72.1334517206696
"PITG_21523",50.7101370558506,59.0556066876572
"PITG_21524",62.9143736766104,72.71970768345
"PITG_21525",52.7448819549798,66.1911902403676
"PITG_21528",24.4356161439831,40.9245447329543
"PITG_21530",22.7602088065637,36.1545327352492
"PITG_21531",18.2081315748978,27.3647703967887
"PITG_21532",38.1200389513454,50.1517017565577
"PITG_21533",37.6778254429598,52.8648343664774
"PITG_21534",44.270652041987,54.7524139911581
"PITG_21535",56.4101847719468,81.2943538660387
"PITG_21536",29.5829483108022,42.5188685401948
"PITG_21537",24.2674241326073,23.6900187787264
"PITG_21538",22.6650166967483,28.1310023958737
"PITG_21540",67.587221802013,74.0895937405757
"PITG_21544",55.0323184977911,67.7744972207475
"PITG_21545",3.81751771530986,8.24660729837296
"PITG_21551",25.4746982736988,40.7676088333198
"PITG_21552",28.1452623136392,44.8561846430413
"PITG_21553",17.8776203685249,43.3711375269403
"PITG_21554",3.61848598097675,39.9656653900175
"PITG_21556",60.9605988705687,43.7179880989348
"PITG_21557",21.2376487639193,27.2075796466631
"PITG_21559",37.5230386285091,76.1657401918896
"PITG_21560",41.1182227736559,73.5537170339704
"PITG_21561",55.9509614954342,51.3873134743435
"PITG_21562",54.0628377289158,32.1572994771407
"PITG_21567",29.9768310046972,46.9327758077144
"PITG_21568",28.1010343533252,49.0194229357213
"PITG_21569",27.8585832226592,38.1618434670336
"PITG_21571",31.7297863247273,37.9116572437216
"PITG_21572",61.8211092849165,66.0635836513895
"PITG_21573",53.8694015627329,67.8051743948316
"PITG_21574",39.8665423309382,33.6832391287949
"PITG_21577",59.4636478598102,34.0663259435129
"PITG_21578",38.1721130164571,59.8967897539327
