"BL2009P4_1x.cov","BL2009P4_cov.sum","BL2009P4_cov.sd","IN2009T1_1x.cov","IN2009T1_cov.sum","IN2009T1_cov.sd","Pi1845A_1x.cov","Pi1845A_cov.sum","Pi1845A_cov.sd","Pi1845B_1x.cov","Pi1845B_cov.sum","Pi1845B_cov.sd","Pi1876_1x.cov","Pi1876_cov.sum","Pi1876_cov.sd","Pi1882_1x.cov","Pi1882_cov.sum","Pi1882_cov.sd","Pi1889_1x.cov","Pi1889_cov.sum","Pi1889_cov.sd","RS2009P1_1x.cov","RS2009P1_cov.sum","RS2009P1_cov.sd"
"PITG_11222",1776,39801,6.03388391036621,1775,43888,6.25740784186058,1708,8721,3.01496410673542,613,847,0.763628657999992,1179,2434,1.44187162483867,1189,1624,0.765079758703642,1776,32199,6.80293865217754,1776,51270,7.04445317378864
"PITG_11223",767,17573,4.62058784207062,765,17404,3.73533126289862,693,4682,3.804569157944,381,841,1.35618710605419,460,1004,1.40948295567366,381,569,0.829362090147901,767,12217,7.44773399068867,767,26897,4.67291436789174
"PITG_11224",1538,33243,4.17651826911165,1538,38500,5.37460561336869,1496,9171,3.56324834770378,741,1271,1.12424289407953,1160,2587,1.49375727783424,894,1504,1.01429226201632,1538,29078,7.62936650597818,1538,41554,5.99324550662792
"PITG_11225",4335,94739,4.01126563138055,4335,99964,5.81279093621388,4322,28383,3.07122075603159,2938,5049,1.12880643540875,2343,6022,2.20261676961062,2222,3323,0.871238363322274,4335,85643,8.54231942407804,4335,112075,5.9001455531068
"PITG_11226",1839,42557,6.96084341677002,1815,41026,6.21979384163131,1736,11031,3.42850141159231,852,1248,0.894630989033541,1198,2411,1.3476465433485,832,1152,0.887084092514294,1839,33077,8.00423786492865,1839,54520,8.36068886965869
"PITG_11227",2323,61521,5.0118770187174,2323,63620,7.2678864688398,2123,7987,2.70641289438776,991,1571,1.0069874450415,1254,2755,1.46648790685655,1268,1667,0.747303476475253,2323,33410,7.41052134248933,2323,70357,10.7822285985937
"PITG_11228",261,5604,2.87765561816627,261,6689,2.39627129545602,249,1155,2.23760956194867,133,322,1.56983989264358,132,350,1.46057330813856,82,82,0.465078768732617,261,3858,2.59181531581626,261,6095,5.82156827972367
"PITG_11229",1548,34970,5.32343300088038,1548,34657,4.65567235544296,1548,10008,3.15010350422185,1132,2404,1.58300940168929,933,1499,1.00979334014046,434,529,0.589843010572596,1548,29032,8.54467397616331,1548,44209,6.10390798110158
"PITG_11230",775,21129,7.50454659222586,772,23805,5.27187805004475,672,4399,3.91903002868798,278,379,0.714971651733383,494,1429,3.72991752426929,476,830,1.02871986767124,747,13461,8.22522564538887,775,25574,6.53088455825689
"PITG_11231",1045,24603,5.98043336532476,1045,27685,4.59084506409628,1028,6835,4.24145766834883,652,1186,1.1596567399117,788,1883,1.67640721817757,563,807,0.818719689744009,1045,17950,5.39673599415791,1045,34946,7.42043560584343
"PITG_11232",3141,68450,5.12470784199189,3141,72038,5.04955129819127,3128,22002,3.57347483687753,1844,2797,1.0016428184217,1810,3809,1.39949213823828,1383,1905,0.798810323053989,3141,56125,6.80377133983862,3141,86239,5.40084750804253
"PITG_11233",543,13613,6.17657470544242,543,11194,5.32150066393774,543,4040,3.09558809613145,328,574,1.01213139851335,321,764,1.86393891493106,129,129,0.425986138662411,543,9062,8.47509934993814,543,17253,6.74976262006364
"PITG_11234",1672,35445,9.31333026986898,1672,36888,7.24424659173634,1619,9521,3.78708468807294,867,1305,0.902950070759696,1024,2258,1.49691641989091,849,1102,0.755979202239367,1672,31466,6.7487914243175,1672,48189,9.84563514333349
"PITG_11235",741,14692,3.5807083209006,733,17281,4.65216563271602,738,6899,3.88736866233424,462,982,1.69044136395216,682,1308,1.20871928000028,281,402,0.758653618193058,741,16243,7.22330147379627,741,22498,5.87172237783658
"PITG_11236",2277,53177,4.1259124000539,2277,58605,4.5682903735274,2245,10991,2.3536069923534,1079,1924,1.11395425341898,1372,3579,1.74109709790002,712,956,0.712869011287901,2277,42082,7.00478297368957,2277,73431,6.41888040119678
"PITG_11237",1195,28710,3.86965678102749,1195,28995,5.20371972093046,1162,6142,2.83813199776818,539,980,1.0875871869137,992,1931,1.27161311840749,545,676,0.707458059342095,1186,21649,7.67388225369143,1195,36257,7.65681299570658
"PITG_11238",1293,27205,4.80887890903257,1293,32665,8.0154936805516,1203,9866,11.1654213687661,722,1298,1.34894198453713,690,1812,2.0857539590167,612,940,0.944524712535415,1268,23739,15.3240480747642,1293,46550,7.99661291041552
"PITG_11239",1039,18288,4.36497682404647,1031,24140,7.67877284953019,990,6436,3.41490663197687,507,877,1.08268074187786,522,1376,1.63231278421388,565,1030,1.15508511327308,1028,24040,13.5020628758435,1037,24568,8.11927339544123
"PITG_11240",695,16935,5.50418217323333,462,1743,2.28126894601746,602,2990,3.17331878440825,179,319,0.840767193705588,494,1280,2.03944881802681,440,811,1.0646527006892,695,11233,5.42496993153987,695,10385,2.89780246703163
"PITG_11241",1114,28395,5.77850920876041,1101,28895,5.88026120920269,1106,7146,3.76707237640445,276,368,0.62187906883869,833,2641,2.49309666761609,713,1089,0.957515765346512,1114,21279,7.72235746153201,1114,36190,5.18501348141517
"PITG_11242",1236,31936,4.75093321669718,1236,33255,4.58424734172432,1191,6853,3.58319882747865,772,1120,0.900343285231735,885,1988,1.51496515690866,575,1035,1.07842782058299,1236,23953,7.52340682293552,1236,41100,6.59034029448577
"PITG_11243",1247,34706,5.07919900570604,1247,35802,6.57531330733828,1227,10812,5.42832607623227,611,1267,1.43664470826255,949,2285,1.53293723733443,798,1314,1.11656150704958,1247,29927,10.2171055070541,1247,44418,4.90305918723045
"PITG_11244",2279,52154,5.25790718587317,2279,50385,4.99271769616443,2215,18600,4.93195923356874,1205,2793,1.97438310305759,1316,3077,1.78209037744057,1022,1359,0.740348801077801,2279,50756,19.3126898554322,2279,64876,7.70491926352743
"PITG_11245",1615,37526,4.2292658474423,1615,39980,4.8386858854898,1456,5885,2.61065857389455,771,1042,0.767888812104715,1242,3448,1.96161639823189,904,1674,1.15707097788266,1614,24170,5.59602038931561,1615,58503,7.82053223673921
"PITG_11246",1565,26045,5.16991797141497,1563,26430,3.80061670610098,1565,14125,3.11088854518676,1226,2171,1.14959050990441,503,772,0.780590169956138,773,912,0.648645807382292,1569,29265,9.53494762513051,1565,35887,5.19746871955856
"PITG_11247",2055,37557,8.4637345066134,2052,29815,7.74354437399979,2038,27566,7.45732933781164,1559,5314,4.74867193385669,1313,3532,2.8418577681757,850,977,0.608810201200653,2071,52556,16.6417378314239,2090,46109,11.1047287828157
"PITG_11248",786,19529,5.38509061998007,786,16857,6.78761101892206,695,4516,5.26508864978909,422,614,0.864266798830538,348,827,1.45456072698186,285,377,0.703199512559751,785,11210,7.08510685031665,786,26364,6.97886842285058
"PITG_11249",2183,44999,8.08744853139999,2183,52866,8.4145861980214,2119,26193,8.12778883611352,1491,5041,3.64790190750285,1331,3975,2.94985337888133,888,1177,0.736753251839789,2158,52699,14.751684735422,2032,50837,14.8966703525198
"PITG_11250",596,15663,7.46168678088451,598,17905,7.13148142167308,432,1304,2.11835658311916,152,166,0.497193011186645,400,1179,2.68870915649382,383,573,0.856853934133896,600,11024,7.4942797699984,597,22554,7.21586315940272
"PITG_11251",576,10188,3.45901468755131,576,11410,3.33388220118842,576,4868,3.22561457275674,401,649,1.04818540003677,305,447,0.82368142321927,101,117,0.466689311044809,576,16292,18.2134830876352,576,14605,4.29277247608128
"PITG_11252",1965,34754,3.98666901657148,1965,47159,5.22034830262893,1964,18206,6.35558921742658,1088,2146,1.29040161247224,1278,2324,1.20534529638634,1093,1535,0.808528656596474,1965,42590,9.58623504423104,1965,49740,6.16856391685443
"PITG_11253",3351,67519,5.00527165452768,3351,78563,4.89804960722949,3277,23346,3.47697428881879,1616,2478,0.943408665110473,1928,3726,1.26997883575628,1202,1478,0.662899514675228,3351,64364,9.73218780853127,3351,94581,6.54453843375074
"PITG_11254",3431,75814,4.68976220647808,3435,92008,5.89562537449081,3093,16674,3.25894615081053,1190,1827,0.844581960293809,2420,6102,1.69168808912289,1831,2726,0.921145703522111,3436,58853,7.79966161813467,3432,115320,5.97848586302205
"PITG_11255",543,12263,4.1733510089285,543,13529,4.21649001707863,543,4313,3.46709098971403,285,437,0.881657645654632,344,555,1.08812341136363,136,166,0.568633212778568,543,8680,5.94933748308174,543,17574,3.79449035052723
"PITG_11256",522,16602,7.64521213883734,522,17567,5.82967447947681,522,6853,5.12537632776675,306,609,1.15788210923511,464,1002,1.6605509166379,386,800,1.54145926334849,522,16015,7.69769175424978,522,20382,10.7753982030017
"PITG_11257",467,10213,5.16945305545181,467,9955,5.61747281007935,467,3260,5.82226497386414,290,467,1.06242899283052,220,389,1.05327219818921,166,166,0.479165888325343,467,10161,8.3197445213412,467,13917,6.41023853402223
"PITG_11258",570,10970,3.91599263331743,570,14541,5.64354723392618,570,3600,2.1691064201886,280,280,0.50036215417103,400,618,0.926051290430304,402,514,0.694566213026333,570,9501,4.10245148942752,570,18196,5.3576159199611
"PITG_11259",755,12731,4.90596915857217,755,15903,5.28961601555385,755,5428,3.89141666357977,618,1159,1.35375490552401,243,491,1.10921353433236,274,384,0.851503616044428,755,9724,4.26695895351487,755,20750,5.40514332206273
"PITG_11260",1530,32154,4.78986991945147,1530,42912,4.74838527266368,1414,8683,3.86000574464497,603,788,0.714309615314728,941,1984,1.35500034634955,821,1253,0.90447992160084,1530,27503,6.82817735825696,1530,50170,7.81686526266214
"PITG_11261",492,9259,2.23420019747818,492,7275,3.88547649897183,492,3559,2.83853319694902,316,510,1.03240910540635,199,373,1.47222588012422,137,137,0.448694930395528,492,9497,5.46342700658976,492,11448,4.19644534035775
"PITG_11262",719,19196,6.1153612293875,719,23233,5.10319547440998,659,4243,3.62826816915337,422,801,1.16867668086185,526,1543,1.95052532137658,120,137,0.449226646607865,719,12835,4.71574682304615,719,19075,3.64380404649138
"PITG_11263",546,14621,5.77596808386646,546,14458,4.91174932650093,541,3846,2.88779305433575,257,354,0.844283004514999,380,518,0.752444459913975,294,397,0.799470957914237,546,10502,6.84962902283367,546,15824,7.08426565763318
"PITG_11264",697,16877,5.75445202162894,697,14404,4.17248624741328,697,5504,3.81666084619028,469,901,1.23309994078961,410,689,1.22234240099337,319,436,0.799843216715241,697,11495,6.74048995879715,697,17322,5.55998881752326
"PITG_11265",828,21730,5.89036658261033,829,22385,6.25871326688938,820,4385,3.60061030408272,232,398,0.917438141947097,576,1936,3.74178236918369,542,752,0.87769461530863,829,14672,5.57909832478618,829,22974,4.55848625897308
"PITG_11266",734,13439,5.63496163578177,734,14035,6.81105437713801,697,4507,3.82326944534918,399,749,1.20633472381449,453,610,0.780956641395445,426,578,0.763102633861894,734,9644,6.0978632910506,734,18627,6.00505296298112
"PITG_11267",669,5519,3.37236324348681,586,3458,3.43858792500949,607,3683,3.69775267152545,411,844,1.34317167307686,270,310,0.598509324565496,285,331,0.614861780256179,706,7249,5.54471305287102,667,6205,3.8750822708717
"PITG_11269",384,9113,8.02206037939352,384,9227,7.22063421554926,384,2529,3.26751718748289,313,583,1.1239992889916,187,353,1.20540275907071,193,281,0.901655564362022,384,9965,12.6542761424295,384,9499,4.19263151218347
"PITG_11270",1977,66023,8.74505877918419,1977,80770,12.7642382269483,1966,15671,4.05468472492265,1569,3118,1.46353908653647,1398,4485,5.37568277193786,972,1427,0.825023122445879,1972,49984,8.57034897150927,1977,92919,14.5606716155106
"PITG_11271",1236,30945,6.29384132175169,1236,31957,6.56645116169921,1082,5572,3.36869598310683,557,829,0.87843243409235,1026,2945,1.65678325523236,678,956,0.790925035878223,1236,18268,11.0553316646056,1236,39218,6.67145374033037
"PITG_11272",6395,131564,5.88770847034898,6395,143395,6.80285434023971,5979,38731,3.59792239738028,3532,6399,1.19455530901953,4230,9117,1.40652853626901,2543,3648,0.830771038043594,6395,112750,6.55914442590473,6395,187163,8.02125949365799
"PITG_11273",4337,89305,4.61222307447521,4337,99797,4.77871761989231,4220,25595,2.94424510782727,2513,3588,0.891437290802915,2336,4610,1.33172123354985,1837,2622,0.850009442876547,4337,75064,6.85326680630018,4337,120158,5.50371827858848
"PITG_11274",2647,67034,4.15225347303504,2638,62335,4.81805452025778,2618,12857,2.95225424718215,1426,2196,1.0722497584295,1692,4227,1.67896759905046,1016,1463,0.830812101368405,2646,52318,22.0020256108486,2647,81956,5.32067468127531
"PITG_11275",573,11757,3.4145558413572,572,15127,5.62671573370186,571,4990,4.54702086780536,373,919,1.49770894571142,357,358,0.488196512886434,435,707,0.959551884290567,573,11890,7.15015188734523,573,14606,3.3966245090358
"PITG_11276",507,9946,3.85809739773382,507,12745,5.56036497965344,496,3463,4.3131869284597,183,286,0.839568243390386,458,1187,1.88816181069023,320,437,0.762686257585467,507,8482,5.05033561991506,507,14768,4.9727849591883
"PITG_11277",510,11202,4.19780200365041,510,13476,3.97944562957953,510,4514,2.29489675144901,363,630,1.13331815091926,284,604,1.45709733107564,139,139,0.445707945013936,510,9888,6.50481602024977,510,14543,9.62145753040764
"PITG_11278",861,21932,5.7611982557993,861,26210,3.81921214893402,829,4308,2.78011827317387,345,513,0.837594109766383,514,1211,1.70557348236965,412,487,0.648381161734059,861,16226,6.39789711859903,861,29632,4.34462313777954
"PITG_11279",1465,14853,6.4430087565976,1045,11640,7.19012850418621,1547,10824,4.21954564154326,561,1103,1.12590564579871,929,1842,1.21276985242572,604,921,0.891990773995764,1597,30185,12.8986401381116,1439,18351,9.57712128444949
"PITG_11282",1482,28595,5.24369922061711,1482,32184,5.21249807335205,1450,10187,3.07078369157497,776,1204,1.0103620973841,472,743,0.868263030055809,587,729,0.682768935524123,1482,24648,5.711901768513,1482,35362,4.80457845746619
"PITG_11283",1065,21876,6.56305973190731,1065,22298,4.98463663886816,1065,7185,3.44499600267327,555,1331,1.796394268989,681,1711,1.80750159647241,256,296,0.525417355948058,1065,17682,4.71230507557373,1065,27957,9.757398483279
"PITG_11284",651,14431,8.47028740008048,651,17233,5.5359280050834,651,4505,2.71118662359349,330,438,0.771919441552498,477,1338,1.67516208932833,332,390,0.647313319693982,651,12656,5.95269468628473,651,17356,5.69722947815961
"PITG_11285",1260,26321,4.51523463652642,1260,29253,3.50624655333478,1229,9066,4.07417050607929,579,932,0.93158156917604,779,1849,1.38689711816515,444,671,0.817630331523788,1260,24904,4.94918286530257,1260,36920,5.68454538686072
"PITG_11286",2926,59233,10.0609298992737,2905,52568,7.72529605252423,2634,41975,12.928622937491,1829,5928,2.42987291525347,1978,5947,2.36440235374576,1629,2540,1.04383883970838,2870,59484,13.4548107311429,2925,68190,14.2197415568711
"PITG_11287",616,17594,4.69035610556399,616,20189,3.88192282006097,607,4097,3.67367240897034,334,695,1.18861024709601,466,949,1.22639360888718,251,297,0.632202976858617,616,11710,7.54713552061785,616,17915,5.05816213890172
"PITG_11288",730,17735,3.40613464196084,730,20662,4.29924669945342,674,3233,3.87188449745163,288,376,0.701100689182525,389,921,1.33077224576269,258,292,0.577587813025716,730,9685,3.51342925484664,730,20788,5.3410571783778
"PITG_11289",1771,43628,4.5134219972532,1771,44794,5.59857248621817,1759,9169,2.68310549251203,801,957,0.672235226703462,1362,3346,1.85434415902505,1090,1770,0.942708993252374,1771,35525,8.93304582671122,1771,58780,6.06531646456554
"PITG_11290",1719,37755,4.58124369643366,1710,40336,5.19948420517512,1704,12872,3.71511327505517,1127,2364,1.44189312548898,1063,3001,2.75235923426619,819,1099,0.826204214026508,1725,31454,7.41539214202871,1722,44811,6.2488104789549
"PITG_11291",2010,47580,4.76366722458916,2010,48800,4.95665533452524,2008,11639,2.74726167099257,1137,1822,1.11472695641395,1271,3122,1.60772215345115,1163,1547,0.800183141126087,2004,34156,8.38947118259102,2010,63615,5.18986088333309
"PITG_11292",802,21751,6.67913329503047,792,14634,6.89850779129407,802,5345,3.53593542695403,472,900,1.21066058342522,509,1074,1.34161781307357,142,142,0.381955438181013,802,16176,6.67985004128894,802,24905,5.99611760718514
"PITG_11293",1080,23002,3.67694471331045,1080,22789,5.29745414873031,1080,8874,3.52789755630006,686,1104,1.04285674989579,359,465,0.664742744436152,268,310,0.531682518763397,1080,15819,4.44350716741454,1080,28822,6.87234444582998
"PITG_11294",1221,18507,3.76565675305253,1221,23033,5.73666890930128,1221,8954,2.94085597739526,407,676,0.924057464741503,645,1173,1.24535629970197,475,478,0.493292232803015,1221,21031,5.38550823320589,1221,27670,4.19965883170384
"PITG_11295",1226,24210,4.74867242527602,1226,24784,3.4110446915969,1219,8134,3.07701069325497,837,1479,1.10538214841928,739,1456,1.35491593225326,536,712,0.754039846088805,1226,20351,5.95207799120247,1226,34020,5.698451144006
"PITG_11296",3033,70833,5.95330586513343,3033,87231,5.61983329363149,2816,13805,2.95604199606152,1140,1548,0.749213054308939,2000,5066,1.79895651361443,1356,2317,0.986547702740659,3025,49766,6.55931625164357,3033,95988,4.87765653156328
"PITG_11297",642,18022,4.82820368043729,642,19245,3.49473629882141,617,4251,4.52123148157253,449,527,0.625012089151699,339,507,0.881967158069814,196,301,0.759625643740338,642,12690,6.16529379159706,642,20428,4.14537700861958
"PITG_11298",696,19108,3.21250451067784,696,17429,3.35904055903144,637,4361,4.12324977465701,288,429,0.850368752735468,588,1047,0.915090960581206,229,364,0.863014779259434,696,10994,5.94156541827275,696,19225,5.99491622191101
"PITG_11299",327,8702,3.77742561772967,327,7013,3.64313517633642,327,2949,2.84566719847367,214,393,1.23432366304841,92,184,0.934126066760847,50,77,0.588406659826672,327,6838,5.05868266956928,327,7558,3.76324387532977
"PITG_11300",923,24289,5.4208217718096,923,22038,3.71984182987921,923,8313,3.93272617117854,598,836,0.951536927008337,428,1106,2.0558147854665,287,293,0.479503048248522,923,16173,6.33297799571177,923,22239,3.27926496423712
"PITG_11301",2301,37017,5.79527859111656,2301,25833,3.7707431704119,2177,12745,3.85414084831729,1301,2023,0.944101769612083,1065,2024,1.1817052785159,611,711,0.554298657037968,2279,29189,7.26157639513301,2300,37819,5.13513248882631
"PITG_11302",454,9013,3.57683591230222,455,6077,2.55008027822192,446,2499,4.12997079405442,315,624,1.18751635409891,142,219,0.83901453730745,90,129,0.612689552843705,450,8228,9.48948251255068,449,11487,6.26233246177028
"PITG_11303",922,10304,4.57955800983301,917,6437,3.16617000807931,847,5407,2.89333599998931,419,790,1.15427823958227,415,724,1.0906170705605,113,142,0.439783472341631,922,7568,3.5400634519515,922,10669,4.97810357344187
"PITG_11304",448,6458,3.37671218834834,448,2382,2.86262307998285,448,2186,3.86676629647601,216,239,0.593585713844605,270,418,0.929254917222657,114,142,0.58503154168122,448,6192,6.1788616860534,448,6652,4.7688583777367
